event1 event2 CC dt_sec evla_eq1 evlo_eq1 evdp_eq1_km evla_eq2 evlo_eq1 evdp_eq2_km  
20090117043825 20140927151537 0.86   -6.95410   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20141113084908 0.86   -6.84610   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20141201110329 0.86   -0.96800   1.01  97.17  30.00   1.00  97.30  30.00
20090117043825 20141224173424 0.88    0.59010   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20150419183921 0.88   -0.84040   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20150601140723 0.92   -0.14300   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20150917015128 0.94   -4.40270   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20150917042853 0.85   -6.11240   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20161012165024 0.89   -2.26740   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20161231150111 0.87   -5.04440   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20170130222527 0.87   -6.40800   1.01  97.17  30.00   1.01  97.17  30.00
20090117043825 20170224082156 0.92   -6.00860   1.01  97.17  30.00   1.01  97.17  30.00
20090131063459 20100929113317 0.92    1.60890   1.01  97.17  30.00   1.01  97.17  30.00
20090131063459 20100930095355 0.92    1.59360   1.01  97.17  30.00   1.01  97.17  30.00
20090131063459 20120819015650 0.88    1.37110   1.01  97.17  30.00   1.01  97.17  30.00
20090207125108 20100901111348 0.90    1.36920   2.71  95.52  34.40   2.58  95.46  26.10
20090213134537 20100802185053 0.86    0.82050   2.00  96.69  28.00   1.90  96.60  28.00
20090213134537 20130926182410 0.92    0.27730   2.00  96.69  28.00   2.03  96.68  28.00
20090213134537 20151105094433 0.89   -0.10980   2.00  96.69  28.00   1.98  96.65  28.00
20090220034327 20100220222507 0.85    1.45840   1.45  98.49  35.00   0.84  97.41  27.00
20090226000332 20111118034600 0.90   -0.77520   1.12  96.92  31.60   1.17  97.19  25.00
20090226000332 20150102174203 0.95   -1.01570   1.12  96.92  31.60   1.19  97.15  25.00
20090312100453 20100104145602 0.85    1.52610   1.01  97.17  30.00   1.01  97.17  30.00
20090312100453 20120330220151 0.95    2.93630   1.01  97.17  30.00   1.01  97.17  30.00
20090312100453 20121231190555 0.86    0.91890   1.01  97.17  30.00   1.01  97.17  30.00
20090312100453 20130110134645 0.96    3.36390   1.01  97.17  30.00   1.01  97.17  30.00
20090319023241 20100703015753 0.95    1.47610   1.58  96.79  31.40   1.48  96.83  27.10
20090319023241 20130926200931 0.93    1.18290   1.58  96.79  31.40   1.60  96.86  28.00
20090320134246 20100812234656 0.88   -0.80990   1.29  96.97  28.00   1.25  97.01  28.00
20090322191856 20111019193753 0.91   -1.41520   2.70  95.50  25.00   2.65  95.59  31.00
20090322191856 20150527161641 0.86    0.42700   2.70  95.50  25.00   2.66  95.55  25.00
20090323095751 20100209185831 0.85    1.33550   1.28  97.11  28.00   1.22  97.09  25.00
20090323145805 20170711012329 0.90    3.69530   1.01  97.17  30.00   1.01  97.17  30.00
20090323145805 20170723113835 0.98    0.24800   1.01  97.17  30.00   1.01  97.17  30.00
20090324043535 20101011090609 0.89    1.91760   1.01  97.17  30.00   1.01  97.17  30.00
20090324043535 20111028081421 0.93   -1.94800   1.01  97.17  30.00   1.01  97.17  30.00
20090324043535 20121222035001 0.91   -1.92910   1.01  97.17  30.00   1.01  97.17  30.00
20090324043535 20140804103559 0.86   -0.86870   1.01  97.17  30.00   1.01  97.17  30.00
20090324043535 20150419183921 0.90    3.51280   1.01  97.17  30.00   1.01  97.17  30.00
20090324043535 20170130222527 0.87   -2.07000   1.01  97.17  30.00   1.01  97.17  30.00
20090325082834 20110717013201 0.93    4.34380   1.01  97.17  30.00   1.01  97.17  30.00
20090325082834 20121226190708 0.86    7.66030   1.01  97.17  30.00   1.01  97.17  30.00
20090325082834 20131214030055 0.86    9.87960   1.01  97.17  30.00   1.01  97.17  30.00
20090325082834 20170224082156 0.89    7.04540   1.01  97.17  30.00   1.01  97.17  30.00
20090325082834 20170523214925 0.85    8.81030   1.01  97.17  30.00   1.01  97.17  30.00
20090325082930 20091227002758 0.87    2.42550   1.49  99.14 138.00   2.03  98.92 150.00
20090325082930 20100403145002 0.87    3.49040   1.49  99.14 138.00   1.82  98.93 134.90
20090325082930 20110304080734 0.90   -7.27060   1.49  99.14 138.00   1.63  99.65 166.40
20090325082930 20140907181329 0.86    2.20600   1.49  99.14 138.00   2.01  98.96 150.00
20090325082930 20141222155347 0.87   -4.71260   1.49  99.14 138.00   1.72  99.55 166.00
20090325082930 20150419184025 0.85    4.23260   1.49  99.14 138.00   1.90  98.96 124.00
20090325082930 20151007220051 0.85   -2.08770   1.49  99.14 138.00   2.07  99.77 150.00
20090615093829 20111129051504 0.85    0.63580   1.68  96.90  28.00   1.61  96.79  28.50
20090628133142 20150813193237 0.89    0.76750   1.22  96.98  25.00   1.27  97.06  28.00
20090628133142 20191015185650 0.91    0.87230   1.22  96.98  25.00   1.27  97.06  28.00
20090725184158 20120810044142 0.96    2.17310   1.86  96.96  39.90   1.89  96.97  27.10
20090820151955 20140503144604 0.86   -3.09470   2.43  96.19  39.90   1.01  97.17  30.00
20090821184008 20130515102214 0.85    0.32200   0.96  97.32  27.00   1.01  97.35  27.00
20090825202633 20120417032415 0.98   -5.54340   2.43  96.19  39.90   1.01  97.17  30.00
20090825202633 20161231150111 0.98   -5.65860   2.43  96.19  39.90   1.01  97.17  30.00
20090904030957 20100426120234 0.89   -0.68580   2.49  95.74  25.00   2.45  95.73  25.00
20090904030957 20111202080739 0.90   -0.00930   2.49  95.74  25.00   2.55  95.78  25.00
20090904030957 20121031095627 0.87   -0.49350   2.49  95.74  25.00   2.48  95.78  25.00
20090919142815 20130223113946 0.90    0.34860   1.37  96.95  28.00   1.35  97.06  28.00
20091012171240 20110718054117 0.87   -2.08670   1.31  99.56 166.00   1.50  99.66 178.00
20091012171240 20130211032906 0.85   -2.42610   1.31  99.56 166.00   1.45  99.69 186.20
20091101190215 20100828011807 0.93   -0.34380   1.32  97.01  28.00   1.30  97.02  28.00
20091101190215 20151018144913 0.93   -0.14820   1.32  97.01  28.00   1.33  97.05  28.00
20091111133402 20121231190555 0.85    2.04210   1.01  97.17  30.00   1.01  97.17  30.00
20091114042349 20150207214015 0.86    0.06980   0.90  96.87  25.00   0.86  96.96  25.00
20091114093037 20091227002758 0.88   -3.72490   1.76  98.96 100.00   2.03  98.92 150.00
20091114093037 20100403145002 0.87   -2.66020   1.76  98.96 100.00   1.82  98.93 134.90
20091114093037 20101011090713 0.87   -3.51400   1.76  98.96 100.00   2.00  98.97 150.00
20091114093037 20130218120147 0.93   -2.00030   1.76  98.96 100.00   1.91  99.02 123.20
20091114093037 20140904072846 0.90   -2.08850   1.76  98.96 100.00   1.89  99.02 127.80
20091114093037 20150419184025 0.85   -1.91620   1.76  98.96 100.00   1.90  98.96 124.00
20091209033719 20101014091427 0.88    2.04300   1.31  99.89 204.70   1.30  99.82 197.30
20091209033719 20110304080734 0.87    6.67020   1.31  99.89 204.70   1.63  99.65 166.40
20091209033719 20110310191504 0.85    1.25740   1.31  99.89 204.70   1.24  99.86 200.00
20091209033719 20130404193430 0.85    0.47580   1.31  99.89 204.70   1.23  99.91 197.60
20091212183303 20101011090609 0.86    8.87260   1.01  97.17  30.00   1.01  97.17  30.00
20091212183303 20130218120044 0.85    9.40030   1.01  97.17  30.00   1.01  97.17  30.00
20091212183303 20170224082156 0.85    5.29460   1.01  97.17  30.00   1.01  97.17  30.00
20091213081018 20120318020154 0.91   -1.54290   2.17  96.25  27.00   2.14  96.33  30.90
20091227002758 20100104145707 0.85   -0.44640   2.03  98.92 150.00   2.00  98.96 150.00
20091227002758 20100403145002 0.90    1.06800   2.03  98.92 150.00   1.82  98.93 134.90
20091227002758 20101011090713 0.90    0.20580   2.03  98.92 150.00   2.00  98.97 150.00
20091227002758 20110304080734 0.88   -9.69860   2.03  98.92 150.00   1.63  99.65 166.40
20091227002758 20110418173428 0.85   -7.28550   2.03  98.92 150.00   1.81  99.73 138.00
20091227002758 20130218120147 0.90    1.72750   2.03  98.92 150.00   1.91  99.02 123.20
20091227002758 20140904072846 0.86    1.63850   2.03  98.92 150.00   1.89  99.02 127.80
20091227002758 20140907181329 0.91   -0.22050   2.03  98.92 150.00   2.01  98.96 150.00
20091227002758 20141222155347 0.87   -7.14230   2.03  98.92 150.00   1.72  99.55 166.00
20091227002758 20150419184025 0.90    1.80610   2.03  98.92 150.00   1.90  98.96 124.00
20091227002758 20150804135148 0.85   -6.12970   2.03  98.92 150.00   1.67  99.47 166.00
20091227002758 20151007220051 0.88   -4.51220   2.03  98.92 150.00   2.07  99.77 150.00
20091227002758 20160529175618 0.87   -0.03780   2.03  98.92 150.00   2.02  98.92 150.00
20091227002758 20170823005931 0.87   -0.20790   2.03  98.92 150.00   2.00  98.97 150.00
20100104145602 20101011090609 0.87   -0.37080   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20110527054503 0.86   -4.54720   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20110717013201 0.85   -6.64640   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20120330220151 0.85    1.40650   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20121029022152 0.86   -7.85530   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20121231190555 0.85   -0.60750   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20130110134645 0.85    1.84160   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20140118180101 0.85    2.70250   1.01  97.17  30.00   2.27  96.32  30.00
20100104145602 20141113084908 0.85   -4.30430   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20150419183921 0.88    1.22460   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20150601140723 0.89    1.91760   1.01  97.17  30.00   1.01  97.17  30.00
20100104145602 20170224082156 0.91   -3.94640   1.01  97.17  30.00   1.01  97.17  30.00
20100104145707 20140907181329 0.85    0.22550   2.00  98.96 150.00   2.01  98.96 150.00
20100104145707 20150419184025 0.85    2.25480   2.00  98.96 150.00   1.90  98.96 124.00
20100104145707 20160529175618 0.87    0.40610   2.00  98.96 150.00   2.02  98.92 150.00
20100116013919 20101010145630 0.86   -0.14050   2.59  95.85  25.00   2.54  95.75  25.00
20100116013919 20120807022628 0.89    0.19010   2.59  95.85  25.00   2.52  95.80  25.00
20100116013919 20160217222248 0.87   -0.24990   2.59  95.85  25.00   2.53  95.76  25.00
20100127182613 20121015113340 0.88   -0.33390   2.00  97.82  46.00   1.97  97.83  55.70
20100127182613 20150501061833 0.91   -0.44670   2.00  97.82  46.00   1.96  97.86  60.30
20100131070248 20120619042803 0.85   -4.35300   1.01  97.17  30.00   1.01  97.17  30.00
20100204120207 20121231135342 0.88    4.48810   0.83  97.02  25.00   0.29  97.21  29.00
20100209011903 20100317094427 0.88   -4.53720   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20100603092347 0.91   -4.77770   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20100929113317 0.88   -7.86580   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20100930095355 0.89   -7.87370   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20101011090609 0.91   -7.36680   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20101023194237 0.88   -5.76150   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20101201004918 0.91   -9.41340   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20101223000104 0.92   -1.06140   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20110408182739 0.93   -3.01810   1.40  96.90  28.00   1.22  97.03  30.00
20100209011903 20110429085615 0.89   -0.96760   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20110518032029 0.89   -8.20190   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20110605200347 0.90   -7.57240   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20110821081800 0.93   -7.68010   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20111030020146 0.89   -1.03530   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20120222120235 0.93   -8.17230   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20120330220151 0.92   -6.11100   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20120417032415 0.92   -9.88690   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20121028030914 0.91   -8.53640   1.40  96.90  28.00   1.31  97.10  28.00
20100209011903 20121231190555 0.87   -8.11680   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20130110134645 0.91   -5.71070   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20130121222225 0.91   -0.41140   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20130218120044 0.89   -9.78120   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20130316101354 0.86   -1.01700   1.40  96.90  28.00   1.25  97.65   9.80
20100209011903 20130429134225 0.90   -1.15080   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20131019014705 0.90   -6.84660   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20131220211011 0.94   -2.60030   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20140924120544 0.88   -8.38640   1.40  96.90  28.00   1.00  97.30  30.00
20100209011903 20141116110512 0.87   -0.81800   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20150419183921 0.93   -8.82730   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20150601140723 0.92   -5.08940   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20150617074154 0.87   -9.80990   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20151021210326 0.89   -8.44640   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20161206220308 0.86   -2.19310   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20161231150111 0.96   -9.99200   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20170215194641 0.87   -0.24790   1.40  96.90  28.00   1.01  97.17  30.00
20100209011903 20170512110458 0.89   -7.21730   1.40  96.90  28.00   1.01  97.17  30.00
20100210012134 20101023194237 0.88    5.77040   1.60  97.05  38.20   1.01  97.17  30.00
20100210012134 20110717013201 0.89   -2.66400   1.60  97.05  38.20   1.01  97.17  30.00
20100210012134 20120418202023 0.88    8.01010   1.60  97.05  38.20   0.87  95.55  35.00
20100210012134 20120523010128 0.87   -1.61780   1.60  97.05  38.20   1.01  97.17  30.00
20100210012134 20150419183921 0.85    5.21090   1.60  97.05  38.20   1.01  97.17  30.00
20100220222507 20101231230923 0.93   -9.14760   0.84  97.41  27.00   1.62  97.84  33.00
20100223132411 20130101200500 0.85    2.01300   2.20  96.15  42.80   2.19  96.07  27.00
20100223132411 20150722001205 0.90    2.12510   2.20  96.15  42.80   2.15  96.07  27.00
20100302024240 20100302024247 0.99   -7.00010   0.74  97.41  27.00   0.80  97.34  27.00
20100312175832 20110904220806 0.85   -0.45500   1.31  96.96  28.00   1.33  96.93  28.00
20100315185422 20140617160441 0.85    0.86240   1.14  97.04  33.80   1.18  97.07  23.10
20100317094427 20100602020442 0.88   -6.38470   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20100603092347 0.96   -0.23090   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20100929113317 0.93   -3.27000   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20100930095355 0.94   -3.29130   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20101011090609 0.85   -2.88280   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20101023194237 0.95   -1.25140   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20101105101507 0.87   -9.96380   1.01  97.17  30.00   1.30  97.26  45.00
20100317094427 20101201004918 0.95   -4.89580   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110419041226 0.85   -4.37120   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110422094639 0.89   -4.08350   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110512074056 0.89   -5.49440   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110512080426 0.86   -7.59120   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110518032029 0.86   -4.21780   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110605200347 0.88   -3.58840   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110717013201 0.93   -9.14330   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110731231652 0.86   -7.34760   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110821081800 0.88   -3.69590   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20110929211342 0.85   -6.30920   1.01  97.17  30.00   1.21  97.17  25.00
20100317094427 20111028081421 0.96   -6.74370   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120222120235 0.96   -3.64150   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120330220151 0.96   -1.59920   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120417032415 0.94   -5.38870   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120605110110 0.98   -6.13560   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120624044623 0.94   -7.95020   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120709122929 0.88   -6.84560   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120805112727 0.89   -7.98800   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120819015650 0.85   -3.51160   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20120924101338 0.95   -8.25290   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20121222035001 0.97   -6.72510   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20121226190708 0.85   -6.36200   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20121231190555 0.93   -3.61360   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130110134645 0.97   -1.17580   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130209024935 0.89   -7.30930   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130218120044 0.91   -5.29870   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130519074904 0.93   -6.48360   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130719063517 0.86   -2.83060   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130729014323 0.97   -5.97690   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130817042401 0.90   -7.66310   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130922060631 0.92   -9.16260   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20130923170506 0.89   -4.99180   1.01  97.17  30.00   1.91  97.84  35.00
20100317094427 20131019014705 0.96   -2.31830   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20131022054025 0.86   -7.04240   1.01  97.17  30.00   1.37  97.25  30.00
20100317094427 20131214030055 0.95   -4.14260   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20140308185317 0.91   -9.20240   1.01  97.17  30.00   3.48  98.14 150.00
20100317094427 20140408005653 0.88   -0.30170   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20140804103559 0.94   -5.68040   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20140924120544 0.88   -4.40410   1.01  97.17  30.00   1.00  97.30  30.00
20100317094427 20140927151537 0.96   -7.41630   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20141107002033 0.92   -4.90970   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20141113084908 0.90   -7.31520   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20141205020834 0.89   -4.03380   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20141224173424 0.88    0.15570   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20150419183921 0.97   -4.30680   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20150601140723 0.92   -0.59760   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20150617074154 0.92   -5.82240   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20150917015128 0.89   -5.35680   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20150917042853 0.88   -6.57510   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20151021210326 0.97   -3.90890   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20160730132836 0.89   -2.54640   1.01  97.17  30.00   1.91  97.84  35.00
20100317094427 20161012165024 0.89   -3.23770   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20161207060154 0.89   -6.70160   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20161231150111 0.94   -5.50420   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170112191946 0.93   -8.22850   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170117114838 0.98   -5.80180   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170130222527 0.96   -6.86640   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170220061009 0.90   -2.88520   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170222205829 0.90   -7.67250   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170224082156 0.88   -6.96230   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170512110458 0.85   -3.23740   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170711012329 0.94   -3.67410   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170721072358 0.91   -7.31150   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20170723113835 0.92   -6.53620   1.01  97.17  30.00   1.01  97.17  30.00
20100317094427 20171028162510 0.93   -8.95630   1.01  97.17  30.00   0.95  97.23  27.60
20100318000440 20120530201246 0.86   -1.13060   2.21  96.27  28.00   2.31  96.33  30.00
20100318000440 20160104210902 0.89   -1.04250   2.21  96.27  28.00   2.27  96.26  28.90
20100403145002 20101011090713 0.87   -0.86070   1.82  98.93 134.90   2.00  98.97 150.00
20100403145002 20110418173428 0.85   -8.35380   1.82  98.93 134.90   1.81  99.73 138.00
20100403145002 20130218120147 0.95    0.66230   1.82  98.93 134.90   1.91  99.02 123.20
20100403145002 20140904072846 0.85    0.57320   1.82  98.93 134.90   1.89  99.02 127.80
20100403145002 20140907181329 0.88   -1.28610   1.82  98.93 134.90   2.01  98.96 150.00
20100403145002 20150419184025 0.92    0.73840   1.82  98.93 134.90   1.90  98.96 124.00
20100403145002 20170823005931 0.87   -1.27590   1.82  98.93 134.90   2.00  98.97 150.00
20100404124314 20120520161137 0.93   -1.84640   2.56  95.83  25.00   2.54  95.88  42.10
20100404124314 20151220024801 0.96    0.41890   2.56  95.83  25.00   2.52  95.88  25.00
20100407050510 20100409155914 0.92   -0.91140   2.05  96.70  28.00   2.04  96.62  28.00
20100407050510 20140831055826 0.88    0.10420   2.05  96.70  28.00   2.01  96.66  28.00
20100408025956 20100813034231 0.92    0.33490   2.41  97.14  33.00   2.40  97.10  33.00
20100408072605 20100426044325 0.85    1.00910   2.12  96.61  28.00   2.07  96.68  28.00
20100408072605 20100522185625 0.85    2.24110   2.12  96.61  28.00   1.92  96.60  28.00
20100409155914 20140831055826 0.86    1.01550   2.04  96.62  28.00   2.01  96.66  28.00
20100416230003 20100425191652 0.90   -2.35210   3.04  96.96  30.00   2.81  96.27  33.00
20100416230003 20101015124325 0.87   -9.22670   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20101223000104 0.92   -7.48960   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20110130154914 0.90   -6.22900   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20110222000303 0.91   -0.21930   3.04  96.96  30.00   1.19  97.34  27.00
20100416230003 20110408182739 0.93   -9.44790   3.04  96.96  30.00   1.22  97.03  30.00
20100416230003 20110429085615 0.86   -7.37510   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20110618232500 0.94   -3.06820   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20111025032836 0.87   -2.69480   3.04  96.96  30.00   1.91  97.84  35.00
20100416230003 20111030020146 0.93   -7.46980   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20120101180830 0.90   -4.30270   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20120623043350 0.91   -0.66330   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20120804112340 0.88   -5.20880   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130121222225 0.92   -6.84960   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130316101354 0.88   -7.46010   3.04  96.96  30.00   1.25  97.65   9.80
20100416230003 20130413192750 0.91   -4.65290   3.04  96.96  30.00   1.14  97.02  25.00
20100416230003 20130429134225 0.92   -7.57650   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130702073625 0.87   -1.84700   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130702135501 0.94   -1.25380   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130702153607 0.91   -1.80430   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130716234032 0.89   -3.46950   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20130717225602 0.88   -0.45070   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20131013173211 0.90   -6.18690   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20131015125636 0.90   -5.88880   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20131220211011 0.93   -9.03420   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20140310111937 0.89   -5.72860   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20140324013222 0.91   -5.03670   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20140414161535 0.95   -4.35650   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20140501143439 0.88   -4.73390   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20140503144604 0.90   -3.24910   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20140605081121 0.87   -4.58590   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20141116110512 0.91   -7.25830   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20150302103246 0.92   -6.18490   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20150302141927 0.91   -6.08640   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20150302234807 0.87   -5.70800   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20151021003007 0.90   -7.19310   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20160624061123 0.89   -5.46000   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20161206220308 0.89   -8.62320   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20170106102400 0.87   -9.14350   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20170215194641 0.93   -6.16240   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20170217050352 0.91   -2.64540   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20170228115217 0.93   -4.33230   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20170314131302 0.96   -6.24780   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20170507112845 0.92   -5.86100   3.04  96.96  30.00   1.01  97.17  30.00
20100416230003 20171011092215 0.86   -0.59100   3.04  96.96  30.00   1.01  97.17  30.00
20100418051513 20100602090318 0.85   -1.56920   1.94  96.75  28.00   2.03  96.82  28.00
20100426044325 20100522185625 0.86    1.22930   2.07  96.68  28.00   1.92  96.60  28.00
