event1 event2 CC dt_sec
20070814071927 20160912151041 0.87 -9.0237
20070814071927 20180910212723 0.87 -2.0955
20070816033042 20071127050336 0.92 -0.6498
20070816033042 20100127182510 0.94 -0.0270
20070816033042 20110831033530 0.91 -9.5651
20070816033042 20120406062737 0.97 -0.6595
20070816033042 20121015113237 0.97 -0.3477
20070816033042 20141030000124 0.96 -0.4874
20070816033042 20150501061730 0.94 -0.4768
20070816033147 20100127182613 0.90 1.9661
20070816033147 20120406062839 0.87 2.3351
20070816033147 20121015113340 0.98 1.6741
20070816033147 20150501061833 0.90 1.5133
20070817025142 20090615093829 0.95 0.6911
20070817025142 20111129051504 0.97 1.3308
20070817025142 20130807062357 0.95 1.1522
20070817025142 20160726041313 0.95 0.9864
20070823075241 20170526072623 0.85 -5.9319
20070825141342 20111216230130 0.86 0.1349
20070829202413 20080929202136 0.87 -0.6094
20070829202413 20100223132411 0.92 -1.1367
20070829202413 20120122005537 0.87 1.3104
20070829202413 20130101200500 0.88 0.9167
20070829202413 20160922184200 0.90 1.1073
20070829202413 20190701225809 0.95 -0.0192
20070901234504 20080514155247 0.85 -2.3447
20070901234504 20080921082753 0.85 -3.4875
20070901234504 20090403042356 0.85 -1.4876
20070903081142 20100901111348 0.96 0.0366
20070903081142 20120718050019 0.94 -0.5447
20070903081142 20180321071228 0.96 0.3503
20070905032200 20081011123232 0.93 -1.6848
20070905032200 20090905081935 0.92 1.0689
20070905032200 20120502083506 0.91 2.4805
20070905032200 20150114220830 0.92 2.4341
20070907145918 20100407151326 0.87 9.7344
20071001183519 20100915192429 0.97 3.3741
20071001183519 20150410032806 0.96 3.0729
20071005092258 20120328085440 0.93 0.6720
20071005125458 20190921223245 0.88 -0.1532
20071010171543 20100412120145 0.87 -1.1837
20071010171543 20100426044325 0.85 -0.9151
20071010171543 20100522185625 0.91 0.3027
20071010171543 20100723085813 0.85 0.2926
20071010171543 20101003143718 0.89 -1.8171
20071010171543 20110220104909 0.87 -1.1177
20071010171543 20110608054847 0.85 -4.0349
20071011203850 20080808073309 0.85 -0.6724
20071021164138 20160104033317 0.86 1.2224
20071023075544 20161106140339 0.97 2.5895
20071024212652 20121228220308 0.85 9.8296
20071025052546 20090105165501 0.85 -5.0627
20071026152821 20080221162916 0.94 3.7797
20071026152821 20080410031430 0.96 6.1548
20071026152821 20080605093359 0.94 3.7909
20071026152821 20100116013919 0.95 6.1398
20071026152821 20101010145630 0.96 5.9431
20071026152821 20110721005056 0.94 6.8502
20071026152821 20120807022628 0.95 6.3019
20071026152821 20130523170731 0.94 6.6495
20071026152821 20131229001014 0.90 7.7867
20071026152821 20141018221303 0.96 7.0491
20071026152821 20160217222248 0.95 5.8616
20071026152821 20170212123552 0.94 6.8986
20071026152821 20190111050233 0.95 6.7555
20071026224515 20130709010539 0.96 7.0319
20071026224515 20140601183143 0.97 7.4707
20071028023122 20080110195713 0.95 0.1795
20071028023122 20080225133341 0.91 -8.5359
20071028023122 20100126065245 0.85 -2.7745
20071028023122 20100412203233 0.91 -4.9223
20071028023122 20100424110736 0.97 -6.5096
20071028023122 20110526153707 0.92 -0.1113
20071028023122 20110614045803 0.85 0.2055
20071028023122 20120720185208 0.87 -9.4219
20071028023122 20140501143439 0.88 0.5207
20071028023122 20140503144604 0.92 -0.1724
20071028023122 20160302125034 0.92 -3.0543
20071028023122 20170109112819 0.85 -8.1734
20071028023122 20170209214940 0.89 -9.5127
20071028023122 20190126163508 0.90 0.4844
20071028023122 20190127043638 0.94 -6.3682
20071028162546 20080412195839 0.88 -2.6508
20071028162546 20090105184117 0.93 -0.2793
20071028162546 20090904054635 0.89 1.6066
20071028162546 20101225211029 0.89 3.3021
20071028162546 20111228085017 0.86 2.1283
20071028162546 20121012123000 0.87 3.6779
20071028162546 20140625125833 0.90 2.6783
20071028162546 20170428224337 0.90 1.9181
20071028162546 20190726100653 0.88 2.4203
20071028175131 20081026095056 0.95 0.9941
20071028175131 20100930214719 0.96 2.2544
20071028175131 20120626170845 0.95 2.9216
20071028175131 20190302223032 0.90 2.4172
20071031212349 20090213134537 0.90 2.0057
20071031212349 20100802185053 0.91 2.8215
20071031212349 20130926182410 0.97 2.2606
20071031212349 20180514015214 0.88 1.5068
20071101132322 20080702145510 0.88 3.5720
20071101132322 20110329065935 0.87 3.3080
20071122230153 20130110134645 0.96 0.4290
20071125174128 20120720185208 0.85 -7.0034
20071126150343 20140617160441 0.99 2.8197
20071127050336 20100127182510 0.94 0.6227
20071127050336 20120406062737 0.90 -0.0069
20071127050336 20121015113237 0.90 0.3009
20071127050336 20141030000124 0.91 0.1641
20071127050336 20150501061730 0.94 0.1732
20071127050439 20101216035424 0.95 1.8729
20071127112515 20191103094955 0.98 -2.3037
20071130021309 20071204195720 0.90 -0.1573
20071130021309 20071209125515 0.94 0.0214
20071130021309 20071212100117 0.93 -0.0052
20071204152344 20130402195243 0.86 0.3980
20071204195720 20071209125515 0.98 0.1782
20071204195720 20071212100117 0.85 0.1542
20071205174016 20150117193942 0.90 0.7615
20071209125515 20071212100117 0.91 -0.0252
20071210011313 20110326032041 0.85 1.8718
20071210011313 20191014190945 0.89 -4.3785
20071210214931 20090320134246 0.91 -2.1833
20071210214931 20100812234656 0.86 -3.0013
20071210214931 20141119041600 0.85 -2.9177
20071210214931 20190709120818 0.90 -2.1258
20071215145506 20191222191246 0.89 -0.3541
20071220092937 20091006021820 0.94 4.4820
20071220092937 20120615225928 0.93 4.1961
20071220154401 20100329190301 0.91 -3.4158
20071222130025 20100501185014 0.94 3.8589
20071222130025 20100910203431 0.93 4.3980
20071222130025 20110327195349 0.91 4.5876
20071222145940 20100407073440 0.95 3.9639
20071224205642 20071224212214 0.91 0.0912
20071224205642 20090101183746 0.86 -0.4532
20071224205642 20110303043039 0.94 -0.2120
20071224205642 20191015030039 0.92 -0.5696
20071224212214 20090101183746 0.87 -0.5415
20071224212214 20110303043039 0.90 -0.3055
20071224212214 20191015030039 0.87 -0.6605
20080108011325 20181229161205 0.92 -0.2551
20080109224906 20080713193045 0.86 -2.5427
20080110195713 20080225133341 0.95 -8.7149
20080110195713 20080719231926 0.92 0.1038
20080110195713 20100126065245 0.86 -2.9527
20080110195713 20100409120629 0.88 0.1448
20080110195713 20100412203233 0.95 -5.1000
20080110195713 20100424110736 0.95 -6.6849
20080110195713 20100519134034 0.87 -5.0114
20080110195713 20100724021030 0.91 -8.4812
20080110195713 20110501052047 0.88 -6.0266
20080110195713 20110526153707 0.88 -0.2945
20080110195713 20110614045803 0.88 0.0379
20080110195713 20110905175406 0.85 -6.0307
20080110195713 20120203173924 0.88 -4.2491
20080110195713 20120422031752 0.86 -10.0018
20080110195713 20120508222245 0.91 -6.5540
20080110195713 20120623043350 0.88 -9.8554
20080110195713 20120720185208 0.91 -9.6188
20080110195713 20120929201800 0.89 -4.8962
20080110195713 20140501143439 0.87 0.3261
20080110195713 20140503144604 0.95 -0.3493
20080110195713 20150321145304 0.86 -2.7348
20080110195713 20160302125034 0.90 -3.2256
20080110195713 20160303001136 0.88 -6.6945
20080110195713 20160304202133 0.89 -4.0845
20080110195713 20170106102400 0.92 0.2486
20080110195713 20170109112819 0.90 -8.3505
20080110195713 20170209214940 0.86 -9.6888
20080110195713 20170714012413 0.89 -3.1365
20080110195713 20180301013453 0.87 -1.8280
20080110195713 20180302210320 0.89 -7.5882
20080110195713 20190126163508 0.89 0.2892
20080110195713 20190127043638 0.97 -6.5410
20080119044448 20100822081557 0.89 2.0406
20080119044448 20110513162432 0.97 3.0213
20080119044448 20130905071342 0.97 1.2429
20080119044448 20171027101456 0.97 0.7374
20080122132532 20080122134554 0.90 -0.1609
20080122132532 20151118040336 0.85 0.7207
20080123130322 20150225082930 0.88 1.2525
20080127141405 20120201122252 0.97 -3.1321
20080129114257 20100621093535 0.91 7.8007
20080129114257 20130528141241 0.92 5.3060
20080129114257 20151203031513 0.86 6.5757
20080129114257 20151203031733 0.89 6.9401
20080131205730 20081103193023 0.89 0.0170
20080131205730 20090524114026 0.93 5.3981
20080204201825 20100604115552 0.87 0.1850
20080206101957 20081010112847 0.85 3.1637
20080211164404 20100412120145 0.86 2.2794
20080211164404 20100522185625 0.89 3.7702
20080211164404 20100723085813 0.85 3.7570
20080211164404 20101003143718 0.88 1.6482
20080211164404 20110220104909 0.87 2.3450
20080212161717 20120525145755 0.97 0.9188
20080216175218 20080223063557 0.86 0.3460
20080219125852 20140927151537 0.91 -0.0680
20080219125852 20190305072656 0.94 0.7182
20080220091126 20090311050421 0.90 -1.6205
20080220091126 20100404124314 0.94 0.4673
20080220091126 20151220024801 0.96 0.8967
20080220093205 20110505104217 0.91 0.5180
20080220211500 20080702100953 0.96 -2.0454
20080220211500 20120213055918 0.94 0.7819
20080221012814 20091204145926 0.86 -6.6631
20080221012814 20131214030055 0.86 -0.4764
20080221091849 20080807212735 0.90 -1.3047
20080221091849 20100606204406 0.91 0.8577
20080221091849 20120126174512 0.85 1.1788
20080221091849 20170826153043 0.91 1.4173
20080221162916 20080410031430 0.93 2.3755
20080221162916 20080605093359 0.91 0.0093
20080221162916 20100116013919 0.93 2.3604
20080221162916 20101010145630 0.93 2.1620
20080221162916 20110721005056 0.93 3.0690
20080221162916 20120807022628 0.93 2.5203
20080221162916 20130523170731 0.92 2.8670
20080221162916 20131229001014 0.89 4.0045
20080221162916 20141018221303 0.93 3.2689
20080221162916 20160217222248 0.94 2.0809
20080221162916 20170212123552 0.92 3.1162
20080221162916 20190111050233 0.94 2.9734
20080222204352 20090418143517 0.92 -0.0161
20080224043647 20181103155850 0.97 -0.2463
20080225180553 20110105101534 0.86 -7.6942
20080226172448 20090626054933 0.89 1.8642
20080226172448 20110613114143 0.95 2.0374
20080226172448 20130411074838 0.91 0.9063
20080226172448 20141028200558 0.86 0.7886
20080226172448 20171205131211 0.86 1.4920
20080227100756 20120813201301 0.98 2.9678
20080303195335 20090323095751 0.94 2.1437
20080303195335 20090628133142 0.85 2.9007
20080303195335 20100209185831 0.94 3.5033
20080303195335 20131227041841 0.97 5.5315
20080303195335 20180627113836 0.97 5.7184
20080303200522 20090323095751 0.85 1.6237
20080303200522 20090628133142 0.94 2.3893
20080303200522 20100209185831 0.86 2.9817
20080303200522 20100915114205 0.92 1.7934
20080303200522 20120301111947 0.85 2.0619
20080303200522 20191015185650 0.97 3.2363
20080305192756 20100814195103 0.85 0.0039
20080305192756 20111020095417 0.87 -0.5325
20080308185951 20110318175421 0.94 5.3155
20080308185951 20151127022045 0.86 4.8290
20080310205249 20100509190337 0.88 5.6187
20080310205249 20111126134850 0.94 5.8967
20080310205249 20140403131133 0.85 6.0984
20080310205249 20140403155618 0.88 5.3151
20080310205249 20171209031917 0.94 5.3681
20080311103810 20080413145854 0.85 -0.7629
20080311103810 20110512074056 0.85 -0.2582
20080312115109 20091122194552 0.98 2.5950
20080312115109 20100930082413 0.92 2.4860
20080312115109 20180124065707 0.97 2.3080
20080316230529 20100131070248 0.98 0.0250
20080316230529 20120619042803 0.95 -4.3267
20080323143634 20080429182033 0.87 -2.2866
20080323143634 20080810171543 0.94 -1.7650
20080323143634 20081006123048 0.89 0.1614
20080323143634 20090114224609 0.92 4.7856
20080323143634 20090904030957 0.94 0.7939
20080323143634 20100426120234 0.94 0.0593
20080323143634 20100607192756 0.87 0.8225
20080323143634 20110213121331 0.93 0.5495
20080323143634 20111202080739 0.92 0.8109
20080323143634 20121031095627 0.94 0.3413
20080323143634 20130515195943 0.93 0.4868
20080323143634 20140131191945 0.91 0.9630
20080323143634 20140813101058 0.87 -2.6047
20080323143634 20160918093526 0.92 -0.1240
20080323143634 20171225033812 0.94 0.2252
20080323143634 20190918015820 0.92 0.0935
20080324034226 20180812090432 0.87 0.2443
20080324151645 20120408125740 0.92 3.1413
20080324151645 20180628170148 0.95 3.2502
20080325151331 20100407050510 0.93 -0.0604
20080325151331 20100409155914 0.92 -0.9416
20080325151331 20100415013601 0.86 -0.0373
20080325151331 20100428014915 0.87 -0.0844
20080325151331 20100530001544 0.92 -1.0136
20080325151331 20100805022646 0.87 -0.4722
20080325151331 20120216001417 0.87 -0.8155
20080325151331 20140831055826 0.94 0.0246
20080327063849 20130325154503 0.95 -0.9604
20080329093907 20100828011807 0.96 2.8333
20080329093907 20151018144913 0.97 3.0280
20080331005609 20110228230952 0.98 -1.0990
20080331005609 20140324013222 0.98 0.0814
20080331005609 20170507112845 0.99 -0.7269
20080403011445 20130831130556 0.85 0.3031
20080404082859 20080404104330 0.85 1.0736
20080404082859 20090322191856 0.94 1.3065
20080404082859 20091029164456 0.98 1.2686
20080404082859 20111019193753 0.90 -0.1281
20080404082859 20111019195152 0.88 0.3070
20080404082859 20130624211618 0.96 1.4057
20080404082859 20150527161641 0.93 1.7435
20080404082859 20150527163112 0.90 0.2751
20080404082859 20170902130100 0.97 1.4678
20080404082859 20170902144128 0.90 0.3390
20080404082859 20190707091905 0.87 1.4429
20080404104330 20090322191856 0.92 0.2350
20080404104330 20091029164456 0.85 0.1914
20080404104330 20111019193753 0.91 -1.2004
20080404104330 20111019195152 0.87 -0.7672
20080404104330 20150527161641 0.87 0.6685
20080404104330 20170902130100 0.87 0.3949
20080404164332 20080921082753 0.87 -1.8148
20080404164332 20090403042356 0.91 0.1865
20080404164332 20190130173813 0.88 1.1200
20080406183509 20090418043059 0.97 4.3737
20080406183509 20100313163437 0.95 2.4001
20080406183509 20101222034301 0.93 3.2706
20080406183509 20120620111222 0.95 2.0928
20080406183509 20140715010010 0.95 2.8701
20080406183509 20170713074057 0.94 3.0821
20080410031430 20080605093359 0.93 -2.3642
20080410031430 20100116013919 0.95 -0.0154
20080410031430 20101010145630 0.96 -0.2123
20080410031430 20110721005056 0.92 0.6947
20080410031430 20120807022628 0.95 0.1460
20080410031430 20130523170731 0.93 0.4935
20080410031430 20131229001014 0.89 1.6307
20080410031430 20141018221303 0.95 0.8949
20080410031430 20160217222248 0.94 -0.2944
20080410031430 20170212123552 0.94 0.7427
20080410031430 20190111050233 0.95 0.6013
20080410204318 20140222114537 0.90 2.1839
20080412195839 20090105184117 0.87 2.3703
20080413145854 20110512074056 0.96 0.4992
20080413145854 20130729014323 0.94 0.0152
20080417145605 20090919142815 0.91 -4.8055
20080417145605 20110125223052 0.87 -3.8394
20080417145605 20110930032839 0.86 -4.1607
20080417145605 20130223113946 0.92 -4.4886
20080417145605 20180119195555 0.92 -4.1804
20080418105643 20100425210457 0.85 0.8552
20080419180226 20130709210557 0.91 0.4692
20080419180226 20140814120956 0.87 0.3793
20080419180226 20160627155624 0.91 0.2329
20080419185725 20150214010729 0.93 1.3204
20080424222448 20100621093535 0.87 -1.5696
20080424222448 20130528142455 0.87 -2.0586
20080424222448 20151203031513 0.90 -2.7935
20080426192816 20140614161840 0.91 1.8524
20080426192816 20190330160245 0.86 1.8624
20080428163326 20190415175707 0.86 -0.0349
20080429182033 20080810171543 0.85 0.5203
20080429182033 20090904030957 0.87 3.0816
20080429182033 20100426120234 0.85 2.3460
20080429182033 20110213121331 0.87 2.8368
20080429182033 20111202080739 0.87 3.0975
20080429182033 20121031095627 0.86 2.6285
20080429182033 20130515195943 0.86 2.7737
20080429182033 20140131191945 0.85 3.2494
20080429182033 20171225033812 0.87 2.5119
20080501195302 20081011043815 0.86 2.2618
20080501195302 20100407151326 0.85 -0.8591
20080501195302 20101125042007 0.85 -0.3086
20080501195302 20110222195057 0.85 0.7536
20080501195302 20140706162009 0.88 1.0538
20080503035342 20130213110032 0.97 -0.7754
20080503105138 20090923203000 0.90 1.6583
20080503105138 20100312175832 0.85 1.6603
20080503105138 20110904220806 0.88 1.1810
20080506065108 20110909041936 0.87 7.2371
20080506065817 20090226000332 0.88 1.7162
20080506065817 20150102174203 0.91 0.7213
20080506065817 20170722191021 0.94 -0.2958
20080507183406 20130726121032 0.89 1.4808
20080508164056 20090518115014 0.96 4.0236
20080511210317 20160623114147 0.88 0.3479
20080511210317 20190202121043 0.89 0.0192
20080514155247 20080921082753 0.92 -1.1439
20080514155247 20090403042356 0.92 0.8557
20080514155247 20100703160241 0.87 1.4394
20080514155247 20130706100652 0.91 1.5782
20080514155247 20150319073442 0.87 -0.4990
20080514155247 20190130173813 0.90 1.7900
20080518025959 20100713222103 0.98 -0.4226
20080518025959 20181211124737 0.95 -0.9410
20080519124957 20160115083125 0.90 1.2848
20080525205813 20080525205823 1.00 -10.0155
20080531034425 20171011092215 0.96 -0.0167
20080602034915 20090320134246 0.90 0.5237
20080602034915 20100812234656 0.93 -0.2871
20080602034915 20140424185819 0.93 0.2650
20080602034915 20190709120818 0.90 0.5796
20080603134815 20080603134821 0.99 -6.0200
20080605093359 20100116013919 0.93 2.3517
20080605093359 20101010145630 0.95 2.1517
20080605093359 20110721005056 0.93 3.0611
20080605093359 20120807022628 0.93 2.5103
20080605093359 20130523170731 0.92 2.8585
20080605093359 20131229001014 0.90 3.9941
20080605093359 20141018221303 0.94 3.2597
20080605093359 20160217222248 0.93 2.0708
20080605093359 20170212123552 0.92 3.1069
20080605093359 20190111050233 0.94 2.9658
20080611221020 20080611221025 0.99 -5.0100
20080611221020 20130103085641 0.95 0.6844
20080611221025 20130103085641 0.95 5.6947
20080615122509 20100901111348 0.86 -1.0877
20080621152415 20081217050631 0.85 2.4656
20080621152415 20110321193400 0.90 0.4827
20080621152415 20110321193914 0.87 0.6653
20080621152415 20130930204609 0.88 -0.1935
20080621152415 20191124231600 0.85 0.2699
20080621152415 20191125092718 0.94 -0.3297
20080701152409 20100523225510 0.87 -4.4517
20080701152409 20180508054932 0.87 -3.4154
20080702100953 20120213055918 0.96 2.8275
20080702145510 20110329065935 0.98 -0.2635
20080702145510 20181010085118 0.91 1.7781
20080703052640 20131024201112 0.91 2.7679
20080712110724 20170625143823 0.92 -0.1033
20080713193045 20110913191457 0.88 2.0070
20080713193045 20130503194314 0.89 1.6581
20080713193045 20160417072136 0.85 5.6599
20080713193045 20171007231054 0.85 0.5094
20080714141001 20080714230534 0.86 8.7179
20080719231926 20090420041140 0.86 -3.1295
20080719231926 20100131070248 0.88 -9.3433
20080719231926 20100406224508 0.86 0.2321
20080719231926 20100409120629 0.91 0.0490
20080719231926 20100412203233 0.92 -5.1974
20080719231926 20100516151225 0.86 -7.1619
20080719231926 20110430170804 0.94 -4.0192
20080719231926 20110501052047 0.96 -6.1261
20080719231926 20110614000722 0.88 0.5217
20080719231926 20110614005732 0.85 -0.2738
20080719231926 20110614030024 0.92 -5.3334
20080719231926 20110614052105 0.85 -2.9979
20080719231926 20110905175406 0.93 -7.2775
20080719231926 20111101042429 0.90 0.1064
20080719231926 20120203173924 0.92 -4.3429
20080719231926 20120411110501 0.88 -9.2391
20080719231926 20120623043350 0.97 -9.9808
20080719231926 20120821174002 0.90 -7.8972
20080719231926 20120929201800 0.85 -5.0044
20080719231926 20121029022152 0.89 -2.3863
20080719231926 20130109210513 0.85 -8.0873
20080719231926 20130329223346 0.85 -1.5551
20080719231926 20130717225602 0.85 -0.8354
20080719231926 20150321145304 0.91 -2.8306
20080719231926 20160304202133 0.87 -4.1873
20080719231926 20170106102400 0.87 0.1496
20080719231926 20170109112819 0.87 -8.4424
20080719231926 20170209214940 0.87 -1.8770
20080719231926 20170222111226 0.89 -5.8513
20080719231926 20170430082747 0.88 -1.9241
20080719231926 20170512110458 0.86 -8.3198
20080719231926 20170714012413 0.87 -3.2310
20080719231926 20180203224946 0.88 -4.4942
20080719231926 20180302210320 0.96 -7.6862
20080719231926 20180910212723 0.94 -4.8616
20080719231926 20190127043638 0.85 -6.6444
20080719231926 20190311163337 0.86 -6.6426
20080719231926 20190602030219 0.86 -1.2951
20080719231926 20190603055629 0.90 -3.3269
20080719231926 20191007183720 0.95 -5.5934
20080722122756 20100606013735 0.96 1.3525
20080722122756 20150215101455 0.98 2.0050
20080722122756 20191102144412 0.89 2.1409
20080728012700 20091007051657 0.89 5.0355
20080728012700 20111207120422 0.91 3.0785
20080731151655 20110613184802 0.97 0.9137
20080731151655 20121013003843 0.88 -0.1322
20080731151655 20151128205438 0.85 1.5888
20080731151655 20180107230945 0.94 1.2510
20080803020439 20081107223623 0.87 -5.1193
20080803020439 20120119145427 0.88 -1.1374
20080803020439 20130119222227 0.85 0.1670
20080803020439 20130831130556 0.86 -9.5021
20080803062532 20110320055531 0.92 -0.6010
20080803062532 20130704174044 0.92 6.8395
20080803062532 20160119192735 0.92 4.6427
20080804200924 20080804204640 0.85 3.6517
20080804204640 20120722093915 0.92 -3.4856
20080804204640 20180108155107 0.91 -2.2759
20080807212735 20090323015317 0.90 2.1669
20080807212735 20100606204406 0.97 2.1623
20080807212735 20110504201520 0.90 2.9828
20080807212735 20120126174512 0.96 2.4751
20080807212735 20150404161343 0.93 2.2322
20080807212735 20150404162751 0.91 1.5359
20080807212735 20170826153043 0.95 2.7109
20080810171543 20081006123048 0.93 1.9283
20080810171543 20090114224609 0.94 6.5523
20080810171543 20090904030957 0.96 2.5607
20080810171543 20100426120234 0.98 1.8262
20080810171543 20100607192756 0.87 2.5883
20080810171543 20110213121331 0.92 2.3099
20080810171543 20111202080739 0.94 2.5730
20080810171543 20121031095627 0.96 2.1058
20080810171543 20130515195943 0.94 2.2522
20080810171543 20140131191945 0.94 2.7292
20080810171543 20140813101058 0.88 -0.8378
20080810171543 20160918093526 0.92 1.6427
20080810171543 20171225033812 0.96 1.9921
20080810171543 20190918015820 0.95 1.8620
20080820023827 20191014190637 0.85 0.7056
20080823014702 20160816235652 0.86 1.6375
20080824040549 20100318000440 0.97 1.2234
20080824040549 20110404225136 0.95 0.3184
20080824040549 20120530201246 0.98 0.1276
20080824040549 20140502183227 0.96 1.7261
20080824040549 20160104210902 0.98 0.1764
20080824040549 20170723135411 0.89 0.2901
20080824040549 20190317000547 0.97 2.0184
20080829224653 20101007175548 0.95 2.4996
20080829224653 20180510164644 0.98 0.6528
20080902121427 20101231175754 0.93 1.3237
20080902121427 20161121205425 0.91 1.9067
20080903223442 20100713042442 0.96 0.9840
20080909151512 20190525154412 0.89 -0.3628
20080915112801 20110120083714 0.87 -0.7612
20080915112801 20130506085244 0.88 -0.0447
20080915112801 20160402222842 0.85 -0.2520
20080915112801 20160916211154 0.87 -0.5007
20080917054926 20090409020415 0.88 3.2792
20080917054926 20100409085929 0.89 3.5824
20080917054926 20110115134612 0.86 4.4807
20080921082753 20090403042356 0.93 1.9999
20080921082753 20100703160241 0.87 2.5833
20080921082753 20130706100652 0.92 2.7197
20080921082753 20150319073442 0.89 0.6436
20080921082753 20190130173813 0.92 2.9330
20080928143848 20091207160536 0.88 -0.1822
20080928224352 20110530214648 0.85 2.3241
20080928224352 20180329205841 0.85 2.5352
20080929202136 20100223132411 0.95 -0.5242
20080929202136 20120122005537 0.97 1.9184
20080929202136 20130101200500 0.98 1.5270
20080929202136 20160922184200 0.89 1.7218
20080929202136 20190701225809 0.91 0.5931
20081006123048 20090114224609 0.86 4.6237
20081006123048 20090904030957 0.90 0.6328
20081006123048 20100426120234 0.91 -0.1017
20081006123048 20100607192756 0.86 0.6594
20081006123048 20110213121331 0.88 0.3864
20081006123048 20111202080739 0.90 0.6462
20081006123048 20121031095627 0.91 0.1782
20081006123048 20130515195943 0.90 0.3254
20081006123048 20140131191945 0.91 0.8014
20081006123048 20160918093526 0.87 -0.2880
20081006123048 20171225033812 0.89 0.0615
20081006123048 20190918015820 0.87 -0.0665
20081010112847 20101026192819 0.89 -1.1653
20081011043815 20100407151326 0.85 -3.1161
20081011043815 20110222195057 0.90 -1.5071
20081011043815 20140706162009 0.92 -1.2074
20081011123232 20090905081935 0.98 2.7519
20081011123232 20101113220225 0.89 5.8457
20081011123232 20120502083506 0.97 4.1636
20081011123232 20150114220830 0.98 4.1207
20081018031320 20131210142646 0.90 0.8875
20081026095056 20100930214719 0.96 1.2579
20081026095056 20120626170845 0.96 1.9278
20081026095056 20190302223032 0.92 1.4242
20081030064004 20110421194958 0.92 1.8938
20081030064004 20130527032743 0.90 2.7075
20081030064004 20160308033231 0.88 1.5991
20081103193023 20090524114026 0.92 5.3807
20081109060936 20111020095417 0.91 0.6670
20081109175910 20140222124024 0.88 -0.3002
20081111203100 20120629092050 0.87 -3.4323
20081117183405 20101221210054 0.87 0.3284
20081117183405 20190921223245 0.89 -0.3198
20081129004024 20110905175406 0.85 -7.7917
20081205135152 20111127041749 0.97 4.1208
20081205135152 20140413054806 0.96 4.5747
20081205135152 20180823025638 0.93 3.8720
20081208085316 20160331035247 0.93 -2.0402
20081214061006 20140927085506 0.91 8.5690
20081217050631 20110321193400 0.89 -1.9753
20081217050631 20110321193914 0.85 -1.7950
20081217050631 20140226071151 0.85 -2.3327
20081217050631 20191124231600 0.87 -2.1885
20081217050631 20191125070722 0.85 -1.9290
20081217050631 20191125092718 0.87 -2.7910
20081217110642 20091122075902 0.86 1.6446
20081218210742 20100207223824 0.86 -0.3337
20081218210742 20180712070123 0.90 0.0608
20081223213945 20110110031047 0.89 -0.1349
20081223213945 20150330150129 0.94 3.1512
20081227150745 20110414224717 0.86 1.3595
20081227150745 20191230114103 0.91 0.5597
20081230172822 20100629125443 0.95 3.9705
20090101183746 20110303043039 0.85 0.2426
20090105144303 20110824023825 0.88 -0.2530
20090105184117 20090904054635 0.87 1.8860
20090105184117 20101225211029 0.90 3.5801
20090105184117 20111228085017 0.87 2.4112
20090105184117 20121012123000 0.88 3.9558
20090105184117 20140625125833 0.89 2.9585
20090105184117 20170428224337 0.92 2.1967
20090105184117 20190726100653 0.87 2.6973
20090107023943 20120728145408 0.85 -1.0434
20090107023943 20130830090144 0.87 0.6944
20090107223554 20100123163520 0.85 -1.7624
20090107223554 20100910142635 0.87 -3.8131
20090107223554 20110411234910 0.91 0.5452
20090107223554 20171002132545 0.92 0.4957
20090114224609 20090904030957 0.93 -3.9916
20090114224609 20100426120234 0.93 -4.7264
20090114224609 20100607192756 0.86 -3.9641
20090114224609 20110213121331 0.89 -4.2376
20090114224609 20111202080739 0.91 -3.9777
20090114224609 20121031095627 0.92 -4.4441
20090114224609 20130515195943 0.92 -4.2971
20090114224609 20140131191945 0.90 -3.8217
20090114224609 20160918093526 0.90 -4.9122
20090114224609 20171225033812 0.93 -4.5604
20090114224609 20190918015820 0.90 -4.6913
20090116102837 20090809170847 0.96 -8.3416
20090116102837 20121210162738 0.97 -6.9176
20090116102837 20160508002734 0.96 -6.3027
20090212190421 20100922063157 0.88 0.2307
20090212190421 20120904132530 0.88 1.5588
20090213134537 20100802185053 0.87 0.8238
20090213134537 20130926182410 0.91 0.2543
20090214191309 20170507112445 0.90 -0.0110
20090214215852 20111121233213 0.97 -1.9184
20090214215852 20140319073603 0.96 0.5598
20090214215852 20160723042729 0.93 -0.4739
20090223055631 20160901200417 0.94 -1.0823
20090226000332 20111118034600 0.93 -0.7376
20090226000332 20150102174203 0.96 -0.9963
20090226000332 20170722191021 0.89 -2.0123
20090226065423 20191014190637 0.87 -0.9077
20090226065423 20191014190945 0.85 -4.9323
20090226070301 20110326031909 0.85 -3.7158
20090226070301 20191014190637 0.85 -0.8551
20090226070301 20191014190945 0.90 -4.8844
20090227052458 20120420231431 0.87 -9.3505
20090227052458 20190602030219 0.90 1.1558
20090227052458 20191121222858 0.86 0.3081
20090228142757 20101226214202 0.85 -1.7574
20090304105643 20100805122519 0.85 3.4694
20090304105643 20131027120752 0.88 -0.2146
20090304105643 20131027121942 0.88 -0.2869
20090304105643 20180609184031 0.91 2.4556
20090305051034 20140711172639 0.90 3.6721
20090308110901 20100607165438 0.93 -3.2609
20090308110901 20111118071417 0.90 0.4468
20090308110901 20131023092508 0.91 -0.3895
20090310041653 20110119153234 0.91 1.6479
20090310041653 20110120083714 0.95 0.2972
20090310041653 20120818171602 0.96 -0.0216
