station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
H08S2,2005-07-11T16:20:49.71,2009-12-16T21:49:20.69,"[-0.2937611078061576, -0.12502659489548573]","[0.14879706411277704, 0.19385366904882478]","[0.5921505878418866, 0.5279022561806654]","[0.6984063344312393, 0.37061888580975844]","[0.8976922789980707, 0.6808666508581038]","[0.7899898740351159, 0.6100482471523141]","[0.14879706411277704, 0.19385366904882478]"
H08S2,2005-07-11T16:20:49.71,2013-04-27T10:03:17.46,"[2.5211240313843413, 2.648080314104177]","[2.964169421236069, 2.967664732260322]","[3.4076270750490263, 3.2905962444184964]","[0.6898529479522553, 0.5582749412463285]","[0.8791140382490625, 0.7202239313399214]","[0.7118564876207074, 0.4647333673070513]","[2.964169421236069, 2.967664732260322]"
H08S2,2005-07-11T16:20:49.71,2017-02-04T01:36:34.52,"[0.21371026090388254, 0.3342844865909968]","[0.6542920537085326, 0.6795421359676416]","[1.0986608356325887, 1.0156271339536256]","[0.6763672976352099, 0.28689685838848683]","[0.8897978571860709, 0.5959463478734431]","[0.7988766251005127, 0.5178526111571653]","[0.6542920537085326, 0.6795421359676416]"
H08S2,2005-07-12T03:54:59.69,2005-12-31T22:46:40.87,"[0.7431134618424732, 0.8713092788471367]","[1.190078692602284, 1.205521676075933]","[1.6368856808423389, 1.5395762871325331]","[0.6034913388144623, 0.6212411244834645]","[0.955265041379946, 0.8384464854344249]","[0.7453043950792536, 0.6701227137937668]","[1.190078692602284, 1.205521676075933]"
H08S2,2005-07-13T09:29:54.36,2006-01-19T22:46:03.5,"[1.9678541313109628, 1.9207321470349608]","[2.4220079696553656, 2.5012338398632807]","[2.8737070116069647, 2.8187429767505416]","[0.5926221836558427, 0.22863800108116858]","[0.8308114356714952, 0.5925305670848401]","[0.6596642234426917, 0.6635951043867738]","[2.4220079696553656, 2.5012338398632807]"
H08S2,2005-07-13T09:29:54.36,2008-04-06T18:35:06.67,"[0.0825007058760485, 0.20955030974467828]","[0.5371451042218564, 0.5280795946435474]","[0.9880381822268701, 0.8472991685999672]","[0.7654992121286247, 0.6091750059533104]","[0.9235318328430945, 0.7861150451882091]","[0.5813375605904915, 0.5191732290753164]","[0.5371451042218564, 0.5280795946435474]"
H08S2,2005-07-13T09:29:54.36,2012-06-20T11:12:22.85,"[-0.8991087532729475, -0.7538185340817384]","[-0.4421936939774253, -0.43856061025087273]","[0.013252173253203632, -0.1177123079150685]","[0.7096153482515551, 0.4590392884180875]","[0.8904372578689872, 0.6506650351997603]","[0.6130225484930522, 0.4927990801572188]","[-0.4421936939774253, -0.43856061025087273]"
H08S2,2005-07-13T09:29:54.36,2014-07-15T01:00:10.75,"[0.002697107282738569, 0.1889391947771358]","[0.45994108215191376, 0.5010042010592591]","[0.9116007893833037, 0.825328118486811]","[0.6538072519227591, 0.34352817490030746]","[0.8661221994378517, 0.5566370769473181]","[0.6338391617002522, 0.48329325766345854]","[0.45994108215191376, 0.5010042010592591]"
H08S2,2005-07-13T09:39:57.05,2005-12-27T01:54:36.44,"[-4.663086299626101, -4.544343950456858]","[-4.215135265764116, -4.2188474095990145]","[-3.7625759219569326, -3.8945609128941987]","[0.5497909506621109, 0.6932511471626939]","[0.9127191895761533, 0.8101569343128426]","[0.5536254788497089, 0.635462236525483]","[-4.215135265764116, -4.2188474095990145]"
H08S2,2005-07-15T02:23:23.17,2006-02-19T21:15:23.82,"[-0.12306805354744468, 0.1233867405812564]","[0.3596291157108342, 0.433962968462951]","[0.8154789217635509, 0.7511724007931154]","[0.43100627524407925, 0.570316679516171]","[0.7785249032817942, 0.744236319760329]","[0.709645934094779, 0.690250348805645]","[0.3596291157108342, 0.433962968462951]"
H08S2,2005-07-15T02:23:23.17,2008-11-27T17:31:17.86,"[-0.27612225797247925, -0.1296115083505072]","[0.18327822891436615, 0.17708976451961458]","[0.6429482105688151, 0.4861185589911802]","[0.6376955688649648, 0.7392271013137235]","[0.9144865364728954, 0.8162021304524464]","[0.6636620880910655, 0.5922232734911628]","[0.18327822891436615, 0.17708976451961458]"
H08S2,2005-07-16T23:31:50.07,2005-10-28T15:41:57.98,"[-1.5527413431948203, -1.4640752267127535]","[-1.1199585517228254, -1.1389766906762857]","[-0.6799123946114026, -0.8183403258361441]","[0.7003868651778359, 0.5381823708741956]","[0.8537106399760978, 0.6453779909849899]","[0.6904161904947085, 0.4985819138096198]","[-1.1199585517228254, -1.1389766906762857]"
H08S2,2005-07-16T23:31:50.07,2008-10-10T11:28:49.94,"[-2.454940947397792, -2.3670159467452447]","[-2.012611104835049, -2.0232830530767894]","[-1.56939885518464, -1.6899565617829133]","[0.8292422529319299, 0.35413475198409744]","[0.8969028170176726, 0.5734731425769779]","[0.6930642598457333, 0.4492285013263915]","[-2.012611104835049, -2.0232830530767894]"
H08S2,2005-07-21T09:09:23.7,2005-09-03T12:05:52.52,"[-5.200812215949771, -5.045244115714891]","[-4.750703082950226, -4.740211935971833]","[-4.303955065270538, -4.433700228014215]","[0.7015696561321986, 0.7447992797946376]","[0.9644286089459108, 0.8866552533174936]","[0.7212006511691361, 0.7270613194553895]","[-4.750703082950226, -4.740211935971833]"
H08S2,2005-07-21T09:09:23.7,2005-10-27T10:50:30.89,"[-0.16777984925127623, -0.07865458106681857]","[0.27575517667837857, 0.22779592860422257]","[0.7304739934320729, 0.5322790916056087]","[0.8646834676963062, 0.8219790721384177]","[0.9114731265187634, 0.9010037862834018]","[0.5290440454149905, 0.6769722084925981]","[0.27575517667837857, 0.22779592860422257]"
H08S2,2005-07-21T09:09:23.7,2006-02-12T11:31:13.07,"[-3.4650010349881786, -3.2891112956491297]","[-3.019746086483862, -2.9841284048199515]","[-2.576039770852645, -2.6721002497929205]","[0.6423465098873252, 0.6775277105643274]","[0.9495928923735127, 0.8386784757347795]","[0.7743833649406634, 0.7433986075427473]","[-3.019746086483862, -2.9841284048199515]"
H08S2,2005-07-21T09:09:23.7,2008-12-30T17:28:19.5,"[-5.059995049632967, -4.860575357847244]","[-4.607642748814933, -4.557506389125369]","[-4.162625828008376, -4.247224283668608]","[0.5912128198898213, 0.542113676239521]","[0.8763632416057389, 0.7038632288895231]","[0.7478339567285981, 0.6213662513117769]","[-4.607642748814933, -4.557506389125369]"
H08S2,2005-07-25T18:39:12.18,2006-06-05T18:24:11.69,"[0.8705028534223258, 0.9701931383740088]","[1.3180786409154004, 1.2944468015428292]","[1.7688832540955806, 1.618021780576972]","[0.747549868574374, 0.4997486751564374]","[0.9162142552163535, 0.7115949341784074]","[0.6472235748097055, 0.39396510827405307]","[1.3180786409154004, 1.2944468015428292]"
H08S2,2005-07-28T07:11:54.79,2005-10-18T11:22:10.31,"[-1.0951666574213905, -1.0196689195295048]","[-0.654342243414609, -0.6871317675067853]","[-0.21244375717475752, -0.3572902941319054]","[0.8230727232417869, 0.7460960985042652]","[0.911291109022679, 0.844162201215088]","[0.621311503724428, 0.5498566872306045]","[-0.654342243414609, -0.6871317675067853]"
H08S2,2005-07-28T07:11:54.79,2009-09-19T14:28:14.88,"[-0.871747763484155, -0.7829676507163684]","[-0.4362998872007458, -0.449099951886296]","[-0.0036027503027610173, -0.11064948913267718]","[0.8124668638387762, 0.6844744711398396]","[0.919615153477846, 0.8002143144665695]","[0.6230199470718328, 0.5892838894075714]","[-0.4362998872007458, -0.449099951886296]"
H08S2,2005-07-28T07:11:54.79,2013-02-23T11:39:46.56,"[-1.1726175697653827, -1.0502577654698013]","[-0.7355416155507886, -0.7184722957144986]","[-0.3024175782290626, -0.37788575093488946]","[0.7579000918027826, 0.46345707032249295]","[0.8898863915220844, 0.7335464985933031]","[0.6371735047282421, 0.6399724461324136]","[-0.7355416155507886, -0.7184722957144986]"
H08S2,2005-08-02T07:15:44.38,2005-10-19T18:47:53.48,"[1.0072572877499193, 1.0661855027417502]","[1.4327680765432833, 1.403702543205514]","[1.8597297892711455, 1.7362116757437478]","[0.8633775651712537, 0.7299926675846268]","[0.9593538665426636, 0.8922777640877706]","[0.7159191644226545, 0.5814143400561108]","[1.4327680765432833, 1.403702543205514]"
H08S2,2005-08-02T07:15:44.38,2006-01-22T04:50:43.48,"[0.29825980196540736, 0.4009984432410575]","[0.720606393913706, 0.739071758695092]","[1.1419218125844788, 1.0762476724234682]","[0.7161753107753082, 0.6496874570491964]","[0.9725501857194493, 0.9316065683136189]","[0.8218142250267628, 0.7609717039508944]","[0.720606393913706, 0.739071758695092]"
H08S2,2005-08-02T07:15:44.38,2006-06-17T18:09:33.31,"[-0.08765966115363893, 0.009407827803969987]","[0.34148365668403263, 0.3444150987434075]","[0.7654683366372018, 0.6787838034608227]","[0.6915890435055413, 0.565633501867145]","[0.8571775856862247, 0.7607235049152616]","[0.6053101767254936, 0.5927912542065273]","[0.34148365668403263, 0.3444150987434075]"
H08S2,2005-08-02T07:15:44.38,2012-06-26T17:08:45.68,"[-0.2817915969612623, -0.23529839110207282]","[0.14570129383599073, 0.10321957056514953]","[0.5734753260330112, 0.4363097750443449]","[0.8123928970825866, 0.6729892601594316]","[0.8765132232775875, 0.6768706054539099]","[0.6060827717980729, 0.3813104361752652]","[0.14570129383599073, 0.10321957056514953]"
H08S2,2005-08-04T21:10:26.6,2008-05-18T02:59:59.41,"[-1.7572529445961282, -1.6378238612560274]","[-1.307757039759307, -1.29750760230381]","[-0.8578249235484181, -0.9609277643605382]","[0.7338141174246434, 0.48784158360312946]","[0.9340049939496329, 0.7645782803022185]","[0.7947659433095594, 0.6526148684998208]","[-1.307757039759307, -1.29750760230381]"
H08S2,2005-08-05T13:18:29.32,2006-01-21T22:27:25.43,"[-0.1320976814990389, 0.03076901006984368]","[0.3158194235443323, 0.3502540364536777]","[0.7624598590858704, 0.6704962848500254]","[0.46128565120854104, 0.6297020888110589]","[0.888130218735355, 0.8625090113993479]","[0.8120123020638818, 0.7725401175192625]","[0.3158194235443323, 0.3502540364536777]"
H08S2,2005-08-05T13:18:29.32,2009-08-21T09:27:28.21,"[-0.22822974967642118, -0.06192700388336937]","[0.23915079951199342, 0.253137753582165]","[0.6931050558048113, 0.5686871674054641]","[0.5447271044091522, 0.6368046900804197]","[0.8051512972262657, 0.5984398111328701]","[0.6992127041257867, 0.3491517234460193]","[0.23915079951199342, 0.253137753582165]"
H08S2,2005-08-05T13:18:29.32,2016-06-21T16:07:50.84,"[-0.36734519898691714, -0.3138561598058468]","[0.07440289375184932, 0.010643423643897401]","[0.5338823610047576, 0.3238436116914063]","[0.6224384236374686, 0.6172072325851656]","[0.8174178090669937, 0.6234206331651773]","[0.5479318812450112, 0.4348919196174538]","[0.07440289375184932, 0.010643423643897401]"
H08S2,2005-08-06T10:44:13.33,2006-05-22T12:51:33.6,"[-0.34920701874013005, -0.23267595794561216]","[0.10088173262010965, 0.08605110092404111]","[0.5531615368767634, 0.4070337938092656]","[0.7608424099108114, 0.7141819326517514]","[0.9373480269024498, 0.8374785367501549]","[0.6238467562979892, 0.5885831307145142]","[0.10088173262010965, 0.08605110092404111]"
H08S2,2005-08-06T10:44:13.33,2008-05-03T10:51:38.6,"[-1.0557901708058517, -0.9049561599617637]","[-0.6024544864163361, -0.5790024139111428]","[-0.15126777117573212, -0.2513953402259701]","[0.6232959932334652, 0.5093477373869729]","[0.8720174949286192, 0.6631230442292361]","[0.6896912207515454, 0.5319953079193288]","[-0.6024544864163361, -0.5790024139111428]"
H08S2,2005-08-09T22:10:42.45,2006-01-21T05:02:23.36,"[-2.637343371092644, -2.4185790821928825]","[-2.1627522308436706, -2.1126771912239364]","[-1.6807785921501242, -1.798874029253452]","[0.513732619301909, 0.3293584106170755]","[0.8742891752693135, 0.5619282501723634]","[0.583768282599319, 0.6132920357353682]","[-2.1627522308436706, -2.1126771912239364]"
H08S2,2005-08-09T22:10:42.45,2012-06-29T09:20:50.5,"[-2.6138416418306387, -2.496586393387508]","[-2.1468948885910737, -2.1855708071594413]","[-1.6779151138085433, -1.8757477546243175]","[0.6919318375366641, 0.6798693642091912]","[0.8186789045571778, 0.8147161303645812]","[0.4097898398888429, 0.6914297907726461]","[-2.1468948885910737, -2.1855708071594413]"
H08S2,2005-08-10T10:27:35.21,2005-09-18T10:12:30.9,"[-5.119099717021294, -4.978915739570565]","[-4.671511853221376, -4.657417401114092]","[-4.224317818810018, -4.332024423510637]","[0.6721672841283457, 0.5790835376085888]","[0.9507190983263785, 0.7782036225622272]","[0.584269644022872, 0.6699357731052693]","[-4.671511853221376, -4.657417401114092]"
H08S2,2005-08-10T10:27:35.21,2006-01-21T15:17:49.72,"[-4.630798679624323, -4.480984503730258]","[-4.183251124367185, -4.151542149600998]","[-3.735089123095397, -3.822338315276562]","[0.519086803059986, 0.5221963203851151]","[0.9413591990676943, 0.772855462371413]","[0.7405126665669215, 0.7141798672495764]","[-4.183251124367185, -4.151542149600998]"
H08S2,2005-08-13T22:19:40.12,2009-07-07T00:43:59.5,"[0.12503573843571172, 0.2366796327530472]","[0.5734755496013066, 0.5538597665387172]","[1.0290882972664768, 0.871698460192042]","[0.7501337660540217, 0.7650131149608698]","[0.9535739002501531, 0.880076248325505]","[0.6537077322515001, 0.6731987362793722]","[0.5734755496013066, 0.5538597665387172]"
H08S2,2005-08-13T22:19:40.12,2014-07-05T16:00:22.42,"[-0.5766818034127283, -0.4558510900819085]","[-0.12546480901129797, -0.13861502395308734]","[0.3237965405076368, 0.17667888212410646]","[0.7132242308579817, 0.7439414674436531]","[0.93518317306794, 0.8026569500924029]","[0.6581124641037946, 0.5569341927711806]","[-0.12546480901129797, -0.13861502395308734]"
H08S2,2005-08-15T19:56:28.81,2005-10-20T00:47:46.41,"[0.0011361724204212273, 0.12922746385841316]","[0.45739435330645906, 0.4471732601857195]","[0.9110610680754906, 0.7650439141280984]","[0.6520677239437959, 0.7519284113163845]","[0.9389209647996938, 0.8807411885121896]","[0.5682241773146063, 0.693148350439892]","[0.45739435330645906, 0.4471732601857195]"
H08S2,2005-08-15T19:56:28.81,2006-01-26T20:04:39.12,"[0.9970900093880707, 1.238984619383519]","[1.477145284172448, 1.55313591147673]","[1.930588807380893, 1.8721645288915238]","[0.45064657460767754, 0.6550038325573082]","[0.8216134592793293, 0.7932984497450347]","[0.7626803377748588, 0.7255870569895839]","[1.477145284172448, 1.55313591147673]"
H08S2,2005-08-15T19:56:28.81,2009-04-11T00:03:30.73,"[-0.1733003358136422, -0.13500355964861055]","[0.2761389779933718, 0.19959568121342405]","[0.7528697539980779, 0.5160558806387714]","[0.5936463530012176, 0.4534462780787669]","[0.6649383476175453, 0.5296258319227102]","[0.37776991435276913, 0.5033658137962969]","[0.2761389779933718, 0.19959568121342405]"
H08S2,2005-08-16T14:53:33.12,2008-04-06T18:35:06.67,"[0.2955224728294534, 0.46357133523612043]","[0.7641367358792388, 0.7806448600123541]","[1.2269710039491903, 1.1039955805679926]","[0.6659312020930903, 0.3594109475002856]","[0.9353034510153416, 0.6141518273702351]","[0.655396151211761, 0.4489670724073454]","[0.7641367358792388, 0.7806448600123541]"
H08S2,2005-08-19T18:32:23.88,2006-01-06T02:25:07.14,"[-1.0962414224636468, -0.9694124533426881]","[-0.6659015604583832, -0.6198497815529099]","[-0.2325451785275938, -0.26821962621954004]","[0.5133789238095896, 0.3263040243208057]","[0.8451147997686356, 0.5562949509670734]","[0.7544462429059778, 0.5976350883090742]","[-0.6659015604583832, -0.6198497815529099]"
H08S2,2005-08-23T21:43:25.34,2008-03-29T09:39:04.53,"[-4.2201993968201, -4.116016522282547]","[-3.773562360317379, -3.804430698662087]","[-3.3231414113842623, -3.4948295336137583]","[0.7277741056050775, 0.7572565446682739]","[0.8688586706108948, 0.8362621083312496]","[0.5502157359205861, 0.6248696334187523]","[-3.773562360317379, -3.804430698662087]"
H08S2,2005-08-23T21:52:41.68,2006-08-17T01:04:11.5,"[0.06798413732619067, 0.23724637148804023]","[0.5382061866126572, 0.5570484872472107]","[1.0044739234444429, 0.8768398085958848]","[0.5386526157673978, 0.5657168197646324]","[0.9123537281032491, 0.732887665101805]","[0.674857053340916, 0.6872879382124056]","[0.5382061866126572, 0.5570484872472107]"
H08S2,2005-08-23T22:47:08.68,2006-01-05T18:01:51.72,"[1.473337562514864, 1.5714387602707138]","[1.9042931906095075, 1.8944482076891622]","[2.3417843032768157, 2.2153121625117524]","[0.6706970687320712, 0.6370216968868988]","[0.9030368233196867, 0.8301065831842975]","[0.6256443221735538, 0.6821882123022245]","[1.9042931906095075, 1.8944482076891622]"
H08S2,2005-08-23T22:47:08.68,2006-05-19T14:43:37.59,"[2.3031865537531675, 2.4241537468397505]","[2.7513684610624947, 2.7391875205927847]","[3.1957636448013695, 3.0555399622651715]","[0.6773683382917777, 0.6366917762521164]","[0.7819447946650371, 0.7383612190611971]","[0.47354464532493024, 0.5428602220552766]","[2.7513684610624947, 2.7391875205927847]"
H08S2,2005-08-23T22:47:08.68,2008-03-29T09:39:04.53,"[-0.6130162594160343, -0.5167781327286163]","[-0.17102407735187694, -0.19957440937679538]","[0.27096864813311766, 0.11792655335217898]","[0.7676568028968512, 0.6768707322002983]","[0.8189012355942658, 0.799407578083486]","[0.4479557714319707, 0.5820698103824429]","[-0.17102407735187694, -0.19957440937679538]"
H08S2,2005-08-25T09:24:35.13,2006-02-05T06:13:35.97,"[-0.32896887326555563, -0.21900254656259827]","[0.10608120192217153, 0.12024179250060722]","[0.5465258670731734, 0.4441581213474485]","[0.6790829478553339, 0.309776267357119]","[0.9342946457969233, 0.6500220291930279]","[0.8075086777414576, 0.5898165195285847]","[0.10608120192217153, 0.12024179250060722]"
H08S2,2005-08-25T22:24:07.86,2006-01-06T07:06:45.99,"[-4.078539590102063, -3.9448490449913023]","[-3.635017908420076, -3.6188736358081415]","[-3.189420453509039, -3.2956258982084066]","[0.5812640191953373, 0.4542351891434752]","[0.8857537104118686, 0.6922700222588645]","[0.7976816814157559, 0.5566422599999138]","[-3.635017908420076, -3.6188736358081415]"
H08S2,2005-08-25T22:24:07.86,2008-07-22T12:27:55.4,"[-5.533701986881929, -5.458890069922599]","[-5.082833381231456, -5.135400183057679]","[-4.627577515923064, -4.814195797018336]","[0.680709927534279, 0.5257330068634611]","[0.8584183913106161, 0.5010988559416956]","[0.6806380543815601, 0.2090020654952112]","[-5.082833381231456, -5.135400183057679]"
H08S2,2005-08-25T22:24:07.86,2015-02-15T10:14:55.78,"[-4.965993674287481, -4.8667625023884735]","[-4.519343999429382, -4.53331878374302]","[-4.069411317412957, -4.2018232238315]","[0.6613823699365077, 0.48693932045118427]","[0.8819755741046622, 0.5933086425504278]","[0.7387261472660639, 0.37774817205116035]","[-4.519343999429382, -4.53331878374302]"
H08S2,2005-08-27T11:11:27.54,2008-07-12T11:07:24.15,"[-0.6238901225724075, -0.526969638574585]","[-0.20061160271781514, -0.2052152492002329]","[0.22236038449130283, 0.11567091183758724]","[0.6400483595535098, 0.7975411793472161]","[0.9258299889324643, 0.9206257494598182]","[0.6703852870512458, 0.6907382617137485]","[-0.20061160271781514, -0.2052152492002329]"
H08S2,2005-09-01T10:39:11.42,2009-12-19T14:29:58.09,"[2.535965945600943, 2.696018450341258]","[2.989656405387722, 3.0082861325599723]","[3.449015950867921, 3.32919787961657]","[0.623915915822843, 0.2712006997107404]","[0.8529132979955789, 0.5133916679721802]","[0.546467934620329, 0.5007654807802583]","[2.989656405387722, 3.0082861325599723]"
H08S2,2005-09-03T12:05:52.52,2005-10-27T10:50:30.89,"[4.5802002275841405, 4.665370329068997]","[5.026044060022372, 4.9708127136306866]","[5.486531459512257, 5.273741172405954]","[0.868222636901034, 0.815787949307481]","[0.8964485829604635, 0.9015053249516074]","[0.5201584837895222, 0.6864991765712656]","[5.026044060022372, 4.9708127136306866]"
H08S2,2005-09-03T12:05:52.52,2006-02-12T11:31:13.07,"[1.2864297191958398, 1.4464357884802186]","[1.7318132513286444, 1.7516568416792713]","[2.179325673145185, 2.061386072751764]","[0.6409444631600739, 0.6305580835356723]","[0.9536141664145432, 0.7764983531440776]","[0.7718893873028263, 0.6562474837294352]","[1.7318132513286444, 1.7516568416792713]"
H08S2,2005-09-03T12:05:52.52,2008-03-15T05:53:44.51,"[4.106240064910361, 4.240459185898938]","[4.554380777998687, 4.546172379657213]","[4.998522837569515, 4.849231490432545]","[0.6314243647980894, 0.6602716129972226]","[0.8662944313636889, 0.7589193234956026]","[0.6350201031536163, 0.550605393573675]","[4.554380777998687, 4.546172379657213]"
H08S2,2005-09-03T12:05:52.52,2008-12-30T17:28:19.5,"[-0.30415918595478453, -0.1223322247924245]","[0.14452855165023054, 0.18113484767314664]","[0.5890769953524727, 0.4888468237905299]","[0.6035954149273246, 0.59593067181681]","[0.9194765635286413, 0.7998381140934285]","[0.7740500472229677, 0.6990565984046432]","[0.14452855165023054, 0.18113484767314664]"
H08S2,2005-09-04T07:35:19.53,2008-03-03T20:05:19.83,"[-1.3111501827553682, -1.2077766981958948]","[-0.8692379433917791, -0.8683797207458619]","[-0.42807736058518797, -0.527035452902432]","[0.8337471040596005, 0.37990509662616306]","[0.8898264959653147, 0.6776617761812329]","[0.6108576662032393, 0.5611684178089776]","[-0.8692379433917791, -0.8683797207458619]"
H08S2,2005-09-04T07:35:19.53,2015-08-13T19:32:37.9,"[-1.206532278953431, -1.1087735992540253]","[-0.7645342064961981, -0.7738259794997977]","[-0.32424579199287074, -0.4348464391694001]","[0.812647074110553, 0.5031280964133048]","[0.9024710317506198, 0.7519628414411551]","[0.6546540582490501, 0.4954081425610531]","[-0.7645342064961981, -0.7738259794997977]"
H08S2,2005-09-08T14:41:53.34,2006-06-06T23:01:53.45,"[-0.716953970263043, -0.6442147773020043]","[-0.28631065947015977, -0.3078239672861163]","[0.1516202526224158, 0.027879997925745355]","[0.6395359537271933, 0.6461328371848765]","[0.8303662100584301, 0.7772747010849473]","[0.4367788216114752, 0.592426804960068]","[-0.28631065947015977, -0.3078239672861163]"
H08S2,2005-09-17T10:33:21.43,2014-02-22T11:45:37.41,"[-0.39018011503135486, -0.2825278755855071]","[0.049110794535122244, 0.058583906989619156]","[0.488241829299175, 0.40399791351119974]","[0.5769365789640747, 0.6733570749322008]","[0.940943403170037, 0.8116188026105232]","[0.6875219173296929, 0.6487115350997243]","[0.049110794535122244, 0.058583906989619156]"
H08S2,2005-09-18T10:12:30.9,2006-01-21T15:17:49.72,"[0.02349502846202858, 0.1753865221958359]","[0.4855831367249499, 0.5041636414302381]","[0.9449271481338956, 0.8305558788523781]","[0.4578199724559538, 0.5921813541956095]","[0.8984316129223652, 0.7312554889592489]","[0.7516922501049621, 0.6272806052729399]","[0.4855831367249499, 0.5041636414302381]"
H08S2,2005-09-18T10:12:30.9,2014-11-19T04:16:00.07,"[-0.24312477282754416, -0.13261794562979592]","[0.21298519869922203, 0.18514978146678085]","[0.6668176482365372, 0.5025669993526336]","[0.5327611860112463, 0.7716913110021557]","[0.8845850393668746, 0.7427142256852354]","[0.5975369046010591, 0.44134651052552254]","[0.21298519869922203, 0.18514978146678085]"
H08S2,2005-09-21T07:23:39.31,2006-04-19T19:51:04.69,"[-2.412221430313704, -2.2614569049912814]","[-1.9604791713857401, -1.951029290015778]","[-1.5180959351665444, -1.637273832837508]","[0.5769435867715073, 0.4455687191359151]","[0.8806328725374806, 0.6547872909726863]","[0.5188068321466741, 0.5125827660859089]","[-1.9604791713857401, -1.951029290015778]"
H08S2,2005-09-22T08:18:38.45,2006-01-06T05:46:43.44,"[-0.4256130587866988, -0.2950689080653278]","[-0.0007108659939439718, 0.02918738471767685]","[0.4274554997454576, 0.3552365600432193]","[0.5653564714468037, 0.4837091386549142]","[0.8610077157793368, 0.8038104482178113]","[0.837350102737947, 0.6871451928489665]","[-0.0007108659939439718, 0.02918738471767685]"
H08S2,2005-09-23T05:18:51.18,2005-12-30T20:00:30.66,"[1.524878329812482, 1.6205557968240882]","[1.9692341122445651, 1.9603193778371961]","[2.4289732848149437, 2.2978347128331045]","[0.4640779625748985, 0.482894498670683]","[0.8879230671206243, 0.5498151982742735]","[0.656635496413612, 0.4669451665164085]","[1.9692341122445651, 1.9603193778371961]"
H08S2,2005-09-23T05:18:51.18,2008-10-11T12:32:29.98,"[-0.9881759223958902, -0.8695290381742901]","[-0.5305761278074392, -0.5367014876927243]","[-0.07398760329288721, -0.2071066775965741]","[0.5686377380418516, 0.7164845840580684]","[0.9544052829265205, 0.8214888538677072]","[0.6475907816212735, 0.6859481070622329]","[-0.5305761278074392, -0.5367014876927243]"
H08S2,2005-09-23T05:18:51.18,2009-09-05T08:19:35.3,"[-0.8306671815737636, -0.6881771384312746]","[-0.360363564317287, -0.3629980240816538]","[0.09646086751740804, -0.03688384371330136]","[0.6557396920460624, 0.7871377601934308]","[0.9302852894414869, 0.8389618659799615]","[0.6210061028932162, 0.598072915629449]","[-0.360363564317287, -0.3629980240816538]"
H08S2,2005-09-23T05:18:51.18,2015-01-14T22:08:30.64,"[0.4897311555275193, 0.6179409209305559]","[0.946748847086926, 0.9545724901999328]","[1.4034233029697054, 1.2924988845825431]","[0.5287059305038032, 0.5762228709797038]","[0.9617280929405586, 0.6775128538311318]","[0.7059750219686609, 0.57818011767305]","[0.946748847086926, 0.9545724901999328]"
H08S2,2005-09-24T22:25:28.77,2006-01-19T22:46:03.5,"[1.912948486230754, 2.0267090160515515]","[2.349840978516402, 2.358443984926964]","[2.793044834178405, 2.6862583050513806]","[0.5298186667935467, 0.5837935322619795]","[0.9384297045788673, 0.7890554527313641]","[0.7764844358483348, 0.6137535438967916]","[2.349840978516402, 2.358443984926964]"
H08S2,2005-09-24T22:25:28.77,2006-05-19T06:34:16.23,"[-0.18161985421759907, -0.08417943095707338]","[0.2640993759311968, 0.23667573699789504]","[0.7113379832385187, 0.555902192641669]","[0.7455962168829661, 0.7651256342225594]","[0.9189053958214112, 0.8960880336270775]","[0.5139684986545742, 0.6187255040161106]","[0.2640993759311968, 0.23667573699789504]"
H08S2,2005-09-24T22:25:28.77,2006-08-18T08:08:50.87,"[0.3631124957297515, 0.4987886946877376]","[0.8002912359550989, 0.8225788819874554]","[1.236230102739072, 1.1477285030532616]","[0.4931875313709118, 0.7043427687645507]","[0.9252461335584043, 0.9367748849076595]","[0.7386863971496401, 0.7594663152711439]","[0.8002912359550989, 0.8225788819874554]"
H08S2,2005-09-24T22:25:28.77,2012-06-20T11:12:22.85,"[-0.9817408454452214, -0.907651929007663]","[-0.5316495802914898, -0.5871785459013937]","[-0.0678703203071649, -0.27114559964385404]","[0.6726412715784901, 0.7587667160800753]","[0.847720647815462, 0.7780267058439408]","[0.5418407917352153, 0.48798276100960286]","[-0.5316495802914898, -0.5871785459013937]"
H08S2,2005-09-24T22:25:28.77,2014-07-15T01:00:10.75,"[-0.06609478633203954, 0.04147576149735515]","[0.3770403563707879, 0.3634248003794681]","[0.8231480203895787, 0.6864410801538202]","[0.6118199804420315, 0.7408784847534757]","[0.9241345278425915, 0.8406077560892244]","[0.657682779738793, 0.5490211389726571]","[0.3770403563707879, 0.3634248003794681]"
H08S2,2005-09-25T10:04:26.12,2008-03-10T20:52:45.48,"[-1.7026731613249695, -1.565514425667967]","[-1.2561628714097044, -1.239164467826332]","[-0.810738797633681, -0.9100680956471395]","[0.5762148045482077, 0.5468189951230937]","[0.9154620407552688, 0.7835894224323902]","[0.6912709382975938, 0.621678654989441]","[-1.2561628714097044, -1.239164467826332]"
H08S2,2005-09-27T16:52:21.75,2006-04-22T00:07:21.21,"[-3.523716722805142, -3.437957580185712]","[-3.1076789399761937, -3.1077364005816746]","[-2.6933722048949438, -2.775551901280931]","[0.5831043042966233, 0.7097618329259577]","[0.8621453344276485, 0.8026404752567718]","[0.6844927142850343, 0.5424138360220802]","[-3.1076789399761937, -3.1077364005816746]"
