station,event1,event2,Δτl,Δτc,Δτr,ccl,ccc,ccr,Δτ
II.DGAR.00.BHZ,2009-02-07T12:51:07.44,2012-07-18T05:00:19.21,"[-0.5987346955694137, -0.5275173347670513]","[-0.1370651648290674, -0.17534735811343038]","[0.3289308715133137, 0.1787170976529584]","[0.7681436246201844, 0.6578842308396299]","[0.8259344865337999, 0.688625488367053]","[0.7143868102075086, 0.3384618003023243]","[-0.1370651648290674, -0.17534735811343038]"
II.DGAR.00.BHZ,2009-02-07T12:51:07.44,2015-08-28T15:29:24.86,"[-0.33565462181041583, -0.29300149947853116]","[0.13208718039477452, 0.06641442025641564]","[0.6037790563380736, 0.44376394464389324]","[0.9087641251913676, 0.6249324025871901]","[0.9148846311631887, 0.5186297354490771]","[0.759372476334215, 0.16813935047530063]","[0.13208718039477452, 0.06641442025641564]"
II.DGAR.00.BHZ,2009-02-07T12:51:07.44,2018-03-21T07:12:28.56,"[-0.2861639252405017, -0.21792657215344724]","[0.17782778887897188, 0.12953877559389526]","[0.6441736124615074, 0.48842391708980615]","[0.9092512391536391, 0.7927457061621778]","[0.9574163009360295, 0.7381281232925047]","[0.8256831171154267, 0.27356118318460615]","[0.17782778887897188, 0.12953877559389526]"
II.DGAR.00.BHZ,2009-02-14T21:58:52.95,2011-11-21T23:32:13.3,"[-1.6376755303880854, -1.5636421878126014]","[-1.1935193830901636, -1.2282902475786226]","[-0.7474951793745622, -0.8963107137296836]","[0.6082120131489865, 0.6656317589900863]","[0.7330194671332233, 0.643581723747485]","[0.5809145177787377, 0.3980240178949467]","[-1.1935193830901636, -1.2282902475786226]"
II.DGAR.00.BHZ,2009-02-14T21:58:52.95,2014-03-19T07:36:03.97,"[-0.05465755663267291, 0.027247858862007313]","[0.3863099917794377, 0.36549996305915067]","[0.8273420154831403, 0.7052253194265192]","[0.7283631444107355, 0.621963170482078]","[0.822321421361764, 0.6544771744320794]","[0.5861720317755412, 0.48250785426322]","[0.3863099917794377, 0.36549996305915067]"
II.DGAR.00.BHZ,2009-02-24T13:43:24.11,2017-11-27T15:56:24.61,"[-7.86862925069883, -7.77513161854033]","[-7.4192944472072115, -7.441412819913413]","[-6.958000721137503, -7.111115062188202]","[0.564749239099876, 0.5100285065294851]","[0.6549971250459076, 0.6886786080369052]","[0.5439041365168523, 0.44841292699537316]","[-7.4192944472072115, -7.441412819913413]"
II.DGAR.00.BHZ,2009-02-26T00:03:32.23,2011-11-18T03:46:00.73,"[-1.6452395821451926, -1.4824918964756288]","[-1.200587529192498, -1.1715771708494453]","[-0.7557938585270362, -0.8501944813022448]","[0.6218474920904047, 0.39752782945960813]","[0.7810442197509684, 0.6661216595104633]","[0.5532954358643934, 0.600053619680872]","[-1.200587529192498, -1.1715771708494453]"
II.DGAR.00.BHZ,2009-02-26T00:03:32.23,2015-01-02T17:42:03.53,"[-1.6192783418652026, -1.4753180103545487]","[-1.1747612692416367, -1.1581334584819123]","[-0.7260261838201598, -0.8369859294943837]","[0.6061578009930371, 0.41433976904747516]","[0.8482665751611888, 0.7069183835816402]","[0.6422167453434056, 0.5812661673845476]","[-1.1747612692416367, -1.1581334584819123]"
II.DGAR.00.BHZ,2009-02-26T06:54:23.14,2015-03-30T06:05:02.19,"[-1.5779055870619763, -1.4713657099430122]","[-1.0814113340219749, -1.1464080296559995]","[-0.577760077491271, -0.8278850482516679]","[0.6754505570830377, 0.42110408981849884]","[0.7014094278906136, 0.5481734340432175]","[0.4367463431175755, 0.4046642731812812]","[-1.0814113340219749, -1.1464080296559995]"
II.DGAR.00.BHZ,2009-02-26T07:03:01.04,2011-03-26T03:20:41.77,"[0.0890905895443361, 0.1909433653159459]","[0.5708629082560788, 0.5110921116805993]","[1.062488392460145, 1.1455511378820715]","[0.6547173476814457, 0.48720870643173125]","[0.7865428273447375, 0.5240950068456648]","[0.6981510778006791, 0.40426120586893594]","[0.5708629082560788, 0.5110921116805993]"
II.DGAR.00.BHZ,2009-03-20T13:42:46.76,2012-07-01T12:51:13.47,"[-1.0584515141355018, -0.8455140775841522]","[-0.5971358112062184, -0.5378740269383397]","[-0.1330090145444105, -0.22298767376619366]","[0.4526345602723137, 0.3796415616032331]","[0.7498743545303944, 0.5646332327835821]","[0.5583661028987268, 0.5711972321984873]","[-0.5971358112062184, -0.5378740269383397]"
II.DGAR.00.BHZ,2009-03-20T13:42:46.76,2014-04-24T18:58:19.9,"[-0.6482806519374467, -0.46349808566072837]","[-0.1870956854335335, -0.15143991723807426]","[0.26750752401690225, 0.16529769389673987]","[0.44592306761096995, 0.6541651108925369]","[0.7402490303239613, 0.7649816866111269]","[0.5777833858204461, 0.6075430273324599]","[-0.1870956854335335, -0.15143991723807426]"
II.DGAR.00.BHZ,2009-03-20T13:42:46.76,2014-11-19T04:16:00.07,"[-0.44187105873501353, -0.30469360907921283]","[0.01365095081091372, 0.006925241175734342]","[0.47348072501364746, 0.3207579262884259]","[0.48607687741427186, 0.6316500485653976]","[0.778400174261346, 0.7253621656228495]","[0.5564197861498088, 0.5137988547850524]","[0.01365095081091372, 0.006925241175734342]"
II.DGAR.00.BHZ,2009-03-22T19:18:57.0,2011-10-19T19:37:53.09,"[-0.539210372610025, -0.3973265659965147]","[-0.08906975001256753, -0.06287681971995243]","[0.365214227984058, 0.27119712248677996]","[0.459100923537147, 0.362675692489877]","[0.7244246076933598, 0.6034853939406585]","[0.6991306043237315, 0.45069887211549825]","[-0.08906975001256753, -0.06287681971995243]"
II.DGAR.00.BHZ,2009-03-23T09:57:51.33,2010-02-09T18:58:31.19,"[1.1720401947562789, 1.295848281846223]","[1.6559083726507442, 1.6817551530419215]","[2.1358097720834, 2.0429582067713232]","[0.7254421964556064, 0.2745725272457414]","[0.9293292534340761, 0.6646952535571853]","[0.7978642318529311, 0.4327661445155345]","[1.6559083726507442, 1.6817551530419215]"
II.DGAR.00.BHZ,2009-04-06T23:23:35.75,2011-03-28T11:18:54.36,"[0.07528024063683257, 0.18682863579521128]","[0.5258814414995987, 0.5264759826140875]","[0.9789731709172602, 0.8671926918112753]","[0.4456890380358419, 0.5316407431275938]","[0.6408635845702962, 0.686932953766852]","[0.5025515759364548, 0.5382066908752032]","[0.5258814414995987, 0.5264759826140875]"
II.DGAR.00.BHZ,2009-04-06T23:23:35.75,2012-02-06T03:38:53.3,"[1.3287393890992132, 1.4853485349503954]","[1.7776221981656577, 1.8106069516077932]","[2.230847301504078, 2.133283884079872]","[0.335527696354628, 0.5108054738951645]","[0.6512674815048137, 0.7146993982555097]","[0.6186220005198892, 0.6468931927085102]","[1.7776221981656577, 1.8106069516077932]"
II.DGAR.00.BHZ,2009-04-06T23:23:35.75,2014-08-15T20:48:48.05,"[-0.8926143617580905, -0.7693565040974932]","[-0.44245372228500246, -0.4406991309435909]","[0.011824981496399767, -0.0954264402397017]","[0.41179784464754554, 0.3830382811388865]","[0.6106391944530426, 0.5192249244755935]","[0.4113627585794219, 0.40829895447157516]","[-0.44245372228500246, -0.4406991309435909]"
II.DGAR.00.BHZ,2009-04-18T04:31:01.7,2010-03-13T16:34:37.73,"[-0.35765324254208997, -0.22329192711170942]","[0.1152920230074785, 0.1051549597790978]","[0.5891388623345636, 0.42833957987022]","[0.5394167715695187, 0.5521499710439018]","[0.7859096314653403, 0.6497141321093431]","[0.6484660469441346, 0.4175286957463726]","[0.1152920230074785, 0.1051549597790978]"
II.DGAR.00.BHZ,2009-04-18T04:31:01.7,2010-12-22T03:43:01.91,"[0.7239113618522904, 0.9417263358295803]","[1.2137351890982349, 1.2600018946090497]","[1.6973124869595644, 1.581740247425033]","[0.5004272630079997, 0.4840016330760747]","[0.6744222905097398, 0.5934637916516485]","[0.6215689685352913, 0.47493730544742]","[1.2137351890982349, 1.2600018946090497]"
II.DGAR.00.BHZ,2009-06-26T05:49:33.82,2011-06-13T11:41:43.93,"[-0.2984423834834785, -0.1326748310541537]","[0.18018007654568133, 0.1974209808533283]","[0.6654877039934475, 0.5281131264069406]","[0.6334737333695989, 0.3033985102493219]","[0.7099865292679018, 0.521527617201986]","[0.5577216454482448, 0.468323598908416]","[0.18018007654568133, 0.1974209808533283]"
II.DGAR.00.BHZ,2009-07-07T00:43:59.5,2014-07-05T16:00:22.42,"[-1.192322616806374, -1.0551498294453656]","[-0.7315425191553113, -0.7265814314417423]","[-0.2692701822193373, -0.39869465280033367]","[0.5250890255635348, 0.4925508220556991]","[0.712032136561071, 0.6802402785174235]","[0.4914348144943058, 0.543645677076669]","[-0.7315425191553113, -0.7265814314417423]"
II.DGAR.00.BHZ,2009-07-25T18:41:57.93,2012-08-10T04:41:42.88,"[0.8887734066029584, 1.0245823109973173]","[1.369247258030032, 1.3759931638399112]","[1.8489385455222576, 1.7225503011443806]","[0.4844217925939589, 0.5486597069186033]","[0.8573354322174224, 0.663155306168187]","[0.6416990818889579, 0.49333893730763556]","[1.369247258030032, 1.3759931638399112]"
II.DGAR.00.BHZ,2009-08-18T03:28:04.97,2018-04-19T13:34:37.21,"[0.2898514210233005, 0.4371324392026046]","[0.7607655635019999, 0.7702049661250701]","[1.2244525142108862, 1.1071050330170222]","[0.5977362323162847, 0.7616927333534521]","[0.9399934046558878, 0.8793271874664299]","[0.6834447472967811, 0.7078258258171861]","[0.7607655635019999, 0.7702049661250701]"
II.DGAR.00.BHZ,2009-08-21T09:27:28.21,2016-06-21T16:07:50.84,"[-0.6378172447966993, -0.48890300343805837]","[-0.1570265678645426, -0.15058632537843097]","[0.319461934430906, 0.18497398901710094]","[0.49195530339812615, 0.3799553286121374]","[0.6133300845407024, 0.5107601670070824]","[0.41625013664101884, 0.4837976538112275]","[-0.1570265678645426, -0.15058632537843097]"
II.DGAR.00.BHZ,2009-09-04T03:09:57.72,2011-12-02T08:07:39.7,"[0.26026113804584317, 0.2989323420999305]","[0.690653782441495, 0.6501512922957956]","[1.110168091206647, 1.0168726739122385]","[0.602080576522978, 0.7591866137709584]","[0.6023779951725781, 0.7019264657197404]","[0.3316679090559306, 0.4268023510583494]","[0.26026113804584317, 0.2989323420999305]"
II.DGAR.00.BHZ,2009-09-05T08:19:35.3,2010-11-13T22:02:25.95,"[2.0267799111187843, 2.139645583000658]","[2.5073408816044203, 2.4753765031476447]","[2.997239500627854, 2.8030352415767954]","[0.47056394873479374, 0.5324550192678656]","[0.6725379528608588, 0.625926519990125]","[0.5338268764466304, 0.4842967055913301]","[2.5073408816044203, 2.4753765031476447]"
II.DGAR.00.BHZ,2009-09-05T08:19:35.3,2012-05-02T08:35:06.98,"[0.02712847580953981, 0.1646029603051251]","[0.5116874719311169, 0.4991196028461262]","[0.9961464795774038, 0.8291806344904131]","[0.7803647333230224, 0.5637126103370553]","[0.8998558001748287, 0.7219801856003673]","[0.6189944182365762, 0.5730621558327242]","[0.5116874719311169, 0.4991196028461262]"
II.DGAR.00.BHZ,2009-09-05T08:19:35.3,2015-01-14T22:08:30.64,"[0.8250675618285443, 1.015466166691037]","[1.3095842261579729, 1.3590190671734899]","[1.793862045447531, 1.6982537448186292]","[0.6275464636078887, 0.3229693740000922]","[0.9188209008497719, 0.6124237715521355]","[0.7970797469006786, 0.6868461324853472]","[1.3095842261579729, 1.3590190671734899]"
II.DGAR.00.BHZ,2009-09-19T14:28:14.88,2013-02-23T11:39:46.56,"[-0.8023721473234562, -0.6484923471003665]","[-0.3502159011518269, -0.31823904507375467]","[0.09907487561285522, 0.020687355112981587]","[0.5823498723000335, 0.43511564719244294]","[0.8937613581449914, 0.802593498793975]","[0.80021960547666, 0.6024887178830798]","[-0.3502159011518269, -0.31823904507375467]"
II.DGAR.00.BHZ,2009-09-19T14:28:14.88,2015-07-29T18:55:49.63,"[-1.5222513777421747, -1.3963358900549854]","[-1.0580774332781193, -1.0540145264003784]","[-0.6058550030939032, -0.7001936272598658]","[0.5209562289721873, 0.39274062928091236]","[0.6245858720212991, 0.5312710305626298]","[0.4928518579510994, 0.27720597891380855]","[-1.0580774332781193, -1.0540145264003784]"
II.DGAR.00.BHZ,2009-09-23T20:30:00.73,2010-12-25T00:39:09.35,"[0.2742168041444222, 0.4030462377203889]","[0.7233225772432622, 0.731545628265419]","[1.172164660220923, 1.0684464936257974]","[0.6364973842593862, 0.6271875722377532]","[0.8042708534157066, 0.7959309883629292]","[0.6885903078921958, 0.5610909766972211]","[0.7233225772432622, 0.731545628265419]"
II.DGAR.00.BHZ,2009-10-06T02:18:20.5,2012-06-15T22:59:28.73,"[-0.9875288592310684, -0.8566974001077442]","[-0.5294334513564279, -0.5471222527805242]","[-0.06932851525620365, -0.2399743582294418]","[0.4826325793912038, 0.709401908109639]","[0.6818642447786004, 0.8251472912906437]","[0.39913233171643425, 0.6129397460518529]","[-0.5294334513564279, -0.5471222527805242]"
II.DGAR.00.BHZ,2009-10-07T05:16:57.86,2011-12-07T12:04:22.57,"[-1.9117755152676636, -1.7724117234693366]","[-1.4783105702016717, -1.4322286247813654]","[-1.0361254465467267, -1.0903543916969445]","[0.4437744360348021, 0.4358307778895651]","[0.7039250315699911, 0.757581649865248]","[0.6898219758539479, 0.7731914970092046]","[-1.4783105702016717, -1.4322286247813654]"
II.DGAR.00.BHZ,2009-10-29T16:44:56.19,2017-09-02T13:01:01.69,"[-1.609496675143589, -1.4956048122298242]","[-1.1576125571969709, -1.158790155687989]","[-0.7087453536186756, -0.829953280159262]","[0.578206454569796, 0.35591746113127415]","[0.6380769291077423, 0.5760715015740748]","[0.4925752510941247, 0.41059987266492304]","[-1.1576125571969709, -1.158790155687989]"
II.DGAR.00.BHZ,2009-11-01T19:02:16.03,2012-05-25T00:18:46.08,"[-1.0064549010309713, -0.8552641596791093]","[-0.5157424325931438, -0.5312920909291616]","[-0.02309362441102014, -0.2054731643246911]","[0.6759959288802339, 0.5188349314581095]","[0.7487867140653192, 0.6204024577393291]","[0.5610085337294134, 0.4250267174175361]","[-0.5157424325931438, -0.5312920909291616]"
II.DGAR.00.BHZ,2009-11-10T09:10:08.98,2013-08-10T23:26:10.5,"[1.3292708882804942, 1.2476794024313032]","[1.7920622480404211, 1.8432884979351067]","[2.256030336148605, 2.174843339599393]","[0.4850243513342802, 0.3748915732340361]","[0.6627165176112628, 0.5904738012212558]","[0.5862117836725274, 0.561108602287024]","[1.7920622480404211, 1.8432884979351067]"
II.DGAR.00.BHZ,2009-11-10T21:49:40.23,2010-10-26T19:28:19.84,"[2.7089557767002788, 2.8037999675642835]","[3.1737926365097784, 3.1389371157673778]","[3.6435425618007917, 3.465839987936827]","[0.6922891507898821, 0.554354102571591]","[0.7814085208271141, 0.7214009302359582]","[0.5383561590648116, 0.4318111051287267]","[3.1737926365097784, 3.1389371157673778]"
II.DGAR.00.BHZ,2009-11-10T21:49:40.23,2013-08-27T09:57:50.6,"[2.995301814102468, 3.135114857425191]","[3.4546615106493315, 3.4733661290694755]","[3.9188689027873025, 3.807822040233445]","[0.6043614450737994, 0.3653701575468207]","[0.7660661660397174, 0.7023304863703634]","[0.5988402290162436, 0.6196279143840024]","[3.4546615106493315, 3.4733661290694755]"
II.DGAR.00.BHZ,2009-11-14T04:23:49.64,2015-02-07T21:40:15.58,"[-0.2080077387339324, -0.023228072854170168]","[0.27202186265068673, 0.3092971403514406]","[0.7485565220617294, 0.6374024905214439]","[0.3091131128894314, 0.4274826995944273]","[0.6805777409046825, 0.6997361260842913]","[0.6049635245103829, 0.5955991334136065]","[0.27202186265068673, 0.3092971403514406]"
II.DGAR.00.BHZ,2009-11-22T19:45:52.52,2018-01-24T06:57:07.45,"[-0.601326234691743, -0.4828993314469312]","[-0.1607994715833242, -0.14420093797186273]","[0.28637128524852185, 0.19115255506696527]","[0.6133326908726878, 0.5025163966877699]","[0.899252653642944, 0.8039658512945113]","[0.6644233966172073, 0.76101940263605]","[-0.1607994715833242, -0.14420093797186273]"
II.DGAR.00.BHZ,2009-12-07T16:05:36.26,2010-12-28T08:08:41.8,"[4.529559017811763, 4.630473323852473]","[4.985472741915987, 4.976310653258]","[5.444721673403808, 5.315893319630628]","[0.5997225741771016, 0.4549695934235466]","[0.7069797928940078, 0.6742572541827339]","[0.44454904456356387, 0.5615927291394911]","[4.985472741915987, 4.976310653258]"
II.DGAR.00.BHZ,2009-12-07T16:05:36.26,2015-03-09T11:47:42.01,"[0.9103668633767013, 1.028652701270652]","[1.3692054906958244, 1.362123422234875]","[1.8198447721491404, 1.6990246256573434]","[0.4806255313340256, 0.5267967975265427]","[0.6123793727660398, 0.6997041955564853]","[0.3959255424792527, 0.5193469359909579]","[1.3692054906958244, 1.362123422234875]"
II.DGAR.00.BHZ,2009-12-12T14:54:41.59,2014-11-29T09:07:23.35,"[2.67783312245742, 2.7995427072369714]","[3.137060051217519, 3.119717094863015]","[3.589910790615014, 3.436752322217326]","[0.5998806625576666, 0.7667434252235092]","[0.7487710840810208, 0.848910534588671]","[0.520374023304604, 0.6971803366442947]","[3.137060051217519, 3.119717094863015]"
II.DGAR.00.BHZ,2009-12-16T21:49:20.69,2013-04-27T10:03:17.46,"[2.356222373795517, 2.432103529928728]","[2.8085536942329274, 2.767423545983482]","[3.2667407678392237, 3.101127917044913]","[0.6455880098195158, 0.7363637379198107]","[0.7274599242574414, 0.7428156064766175]","[0.3379945731162861, 0.48164377271136477]","[2.8085536942329274, 2.767423545983482]"
II.DGAR.00.BHZ,2009-12-16T21:49:20.69,2017-02-04T01:36:34.52,"[0.04650138305171758, 0.16498241798063118]","[0.5092731442010705, 0.5062817612823911]","[0.9728507903958361, 0.8426807597292691]","[0.582201398097659, 0.6364921318590766]","[0.8510206759042827, 0.8065870695105857]","[0.5511321788007275, 0.6833763742750959]","[0.5092731442010705, 0.5062817612823911]"
II.DGAR.00.BHZ,2009-12-26T09:32:36.92,2011-02-20T10:49:09.18,"[-1.2273197846513904, -1.1812367416898717]","[-0.7917645532801966, -0.8230960094770117]","[-0.3510869128053657, -0.46151903426465923]","[0.5865158166095654, 0.6957959846733884]","[0.7078639621637998, 0.6696092823694555]","[0.5964899238931355, 0.31670554084007746]","[-0.7917645532801966, -0.8230960094770117]"
II.DGAR.00.BHZ,2010-01-16T01:39:19.59,2010-10-10T14:56:30.01,"[-0.08592002052116794, 0.057688651160593664]","[0.3826147804321651, 0.39321208643632455]","[0.8470912106977885, 0.7414210802622112]","[0.5184217437895925, 0.5024201175380194]","[0.7218665841182316, 0.5669269491557306]","[0.51574241597877, 0.39204125936293555]","[0.3826147804321651, 0.39321208643632455]"
II.DGAR.00.BHZ,2010-01-16T01:39:19.59,2011-07-21T00:50:56.74,"[0.06657369907933823, 0.2262460880808504]","[0.5345110261003972, 0.5604045370835034]","[0.998973016416822, 0.8959124606334454]","[0.5045774934303733, 0.4416925529574073]","[0.7363798324761686, 0.6130366365960959]","[0.6305938957756301, 0.4992085109402284]","[0.5345110261003972, 0.5604045370835034]"
II.DGAR.00.BHZ,2010-01-16T01:39:19.59,2012-08-07T02:26:28.13,"[0.11286321215089345, 0.20083294243033367]","[0.5676163272574972, 0.5401774494620137]","[1.0389437536232227, 0.8783001297959532]","[0.5854776836392395, 0.76390374862995]","[0.7877557956416071, 0.8519962424133736]","[0.4833379693812874, 0.586583238529939]","[0.5676163272574972, 0.5401774494620137]"
II.DGAR.00.BHZ,2010-02-23T13:24:11.33,2012-01-22T00:55:37.91,"[1.5534637785044694, 1.667310162091553]","[1.9918555831454587, 1.9990077606694883]","[2.4476331866870282, 2.326227197260452]","[0.34228575768408487, 0.3902698622221225]","[0.6976088890425023, 0.563867923595421]","[0.544773939537353, 0.4817512616982702]","[1.9918555831454587, 1.9990077606694883]"
II.DGAR.00.BHZ,2010-02-23T13:24:11.33,2013-01-01T20:05:00.64,"[1.4093162523474692, 1.4793358288636482]","[1.8490467613562904, 1.8251306466208113]","[2.3011553075070967, 2.154330687261574]","[0.5380912044445788, 0.44977892940224984]","[0.7739954620614472, 0.5778995034649944]","[0.4833434029171265, 0.4760038458597279]","[1.8490467613562904, 1.8251306466208113]"
II.DGAR.00.BHZ,2010-02-23T13:24:11.33,2015-07-22T00:12:05.95,"[1.0825283219602486, 1.1756773249565362]","[1.5257365049837053, 1.5065159609234686]","[1.975096885904526, 1.8384849683099649]","[0.6314697428900388, 0.5441727062881909]","[0.7589127722347787, 0.7201875309068497]","[0.40464757975670324, 0.5843225663071434]","[1.5257365049837053, 1.5065159609234686]"
II.DGAR.00.BHZ,2010-03-12T17:58:32.65,2011-09-04T22:08:06.92,"[-0.760732689311377, -0.7036676668594136]","[-0.3240730486001823, -0.3355519566304202]","[0.11870438371726647, 0.025471120757266104]","[0.621607623735553, 0.4959436695864985]","[0.7830090702915913, 0.6388428719984313]","[0.6727815346854259, 0.3784647358330144]","[-0.3240730486001823, -0.3355519566304202]"
II.DGAR.00.BHZ,2010-03-13T16:34:37.73,2010-12-22T03:43:01.91,"[0.6054338340416139, 0.5374645633052318]","[1.1041155741417046, 1.1586006464030942]","[1.5907823676966848, 1.4758474990742054]","[0.565914755679494, 0.45476322097778593]","[0.7778016348772279, 0.7308787508687709]","[0.7184130983364766, 0.587712166727765]","[1.1041155741417046, 1.1586006464030942]"
II.DGAR.00.BHZ,2010-03-13T16:34:37.73,2012-06-20T11:12:22.85,"[-0.7071043068275417, -0.5369374160732775]","[-0.21823020046559527, -0.2150042569027253]","[0.26815185535759034, 0.1099066335541905]","[0.6453838158429223, 0.5148961437578992]","[0.8222678641707292, 0.5770821716838271]","[0.6245756778344634, 0.3685501624482499]","[-0.21823020046559527, -0.2150042569027253]"
II.DGAR.00.BHZ,2010-03-13T16:34:37.73,2014-07-15T01:00:10.75,"[0.1932651134147345, 0.3777852029983375]","[0.6755108142052015, 0.7008936749263841]","[1.1502081591922333, 1.0297409078387365]","[0.5819565441938656, 0.48899033037986683]","[0.8599437568810964, 0.6549236521344002]","[0.6878560495932533, 0.5244446466777988]","[0.6755108142052015, 0.7008936749263841]"
II.DGAR.00.BHZ,2010-03-29T14:59:25.08,2011-09-13T19:14:57.64,"[-1.3734928731606397, -1.219283911613707]","[-0.9183646166945506, -0.8979270568871867]","[-0.46624037472247803, -0.5720492912706782]","[0.4576707112669999, 0.4334696759536459]","[0.6300828701742882, 0.5622094250052078]","[0.5166081209775629, 0.39935258388569106]","[-0.9183646166945506, -0.8979270568871867]"
II.DGAR.00.BHZ,2010-03-29T14:59:25.08,2013-05-03T19:43:14.06,"[-1.3619423713845762, -1.2502811227354267]","[-0.9182710756332757, -0.9256225768889236]","[-0.4771521187220499, -0.5976140999679305]","[0.5912697637914496, 0.5392405160914554]","[0.7507904642127953, 0.6848600161920974]","[0.5356999686480952, 0.403197927352959]","[-0.9182710756332757, -0.9256225768889236]"
II.DGAR.00.BHZ,2010-03-29T14:59:25.08,2017-10-07T23:10:53.02,"[-1.0707140975298621, -0.933811178023037]","[-0.6296039220205094, -0.5979655441374958]","[-0.17705616021205084, -0.26679598719806696]","[0.4064070718826751, 0.2775990429096953]","[0.6674538432999133, 0.5489562715368337]","[0.6267391817283187, 0.46181116013605183]","[-0.6296039220205094, -0.5979655441374958]"
II.DGAR.00.BHZ,2010-04-04T12:43:14.02,2012-05-20T16:11:37.17,"[-2.3046084606462287, -2.165635396944679]","[-1.8436550844836264, -1.8331721309695213]","[-1.3832937449665392, -1.49457923374295]","[0.7344573549819151, 0.524178193428964]","[0.9311761070579303, 0.7527255437830719]","[0.7600126787733892, 0.5479797541391837]","[-1.8436550844836264, -1.8331721309695213]"
II.DGAR.00.BHZ,2010-04-04T12:43:14.02,2015-12-20T02:48:01.91,"[-0.5832447843245677, -0.39191786273213103]","[-0.11545239144018649, -0.06332779312614145]","[0.3484474432564506, 0.2730884575340162]","[0.585310689215481, 0.3796381866614668]","[0.8094426641985956, 0.599441102325038]","[0.7795056823552663, 0.49001657466144094]","[-0.11545239144018649, -0.06332779312614145]"
II.DGAR.00.BHZ,2010-04-08T07:26:04.57,2010-04-12T12:01:45.21,"[-0.3515371056916155, -0.24542770173541628]","[0.09135056543258398, 0.09764447397434255]","[0.5345496142492079, 0.44294872194408824]","[0.4864005750849296, 0.6453773269941716]","[0.6593658904975666, 0.8054031393426624]","[0.5562454559627898, 0.597984512970456]","[0.09135056543258398, 0.09764447397434255]"
II.DGAR.00.BHZ,2010-04-08T07:26:04.57,2011-02-20T10:49:09.18,"[0.09710594710633685, 0.20367653416068732]","[0.5333532388580876, 0.5606596829472259]","[0.9727034692079584, 0.9264636358685929]","[0.4291794815624829, 0.43370169477183906]","[0.6359343366264439, 0.5622300057812505]","[0.6142945331014376, 0.49347323183585035]","[0.5333532388580876, 0.5606596829472259]"
II.DGAR.00.BHZ,2010-04-12T12:01:45.21,2010-04-26T04:43:25.12,"[0.025059021044361494, 0.11726346702385965]","[0.47543274500569144, 0.4708520167274731]","[0.9189579208569659, 0.8249437340735445]","[0.4997240748776519, 0.5033261486717149]","[0.6880602533664198, 0.6304286826002266]","[0.45573834105300187, 0.4521781254875658]","[0.47543274500569144, 0.4708520167274731]"
II.DGAR.00.BHZ,2010-04-12T12:01:45.21,2010-05-22T18:56:25.87,"[0.7819405026995438, 0.9229697573206433]","[1.2277476363405695, 1.2685789430753764]","[1.674729662563189, 1.6115090961615184]","[0.3676383047037889, 0.34815997107936936]","[0.6090667200220174, 0.610537491643218]","[0.5353089974531725, 0.5973272520384765]","[1.2277476363405695, 1.2685789430753764]"
II.DGAR.00.BHZ,2010-04-12T12:01:45.21,2011-01-02T07:44:52.9,"[-0.05292447509631046, 0.04407621183032331]","[0.393363001174527, 0.3984182829482408]","[0.83961699988615, 0.7534813440377819]","[0.4665109905239903, 0.467887841891074]","[0.6341114212656678, 0.6300133808842836]","[0.4831637829344585, 0.5158021353319462]","[0.393363001174527, 0.3984182829482408]"
II.DGAR.00.BHZ,2010-04-12T12:01:45.21,2011-02-20T10:49:09.18,"[-0.0018814259006189223, 0.10257472656383733]","[0.44021287971999057, 0.45941821521741194]","[0.8806000424917154, 0.8227465625690117]","[0.53102656321749, 0.4532683462106093]","[0.7750694693236272, 0.6346244227782971]","[0.7285985548037265, 0.49469095444267425]","[0.44021287971999057, 0.45941821521741194]"
II.DGAR.00.BHZ,2010-04-12T12:01:45.21,2012-01-21T09:45:52.21,"[0.556007784945228, 0.6919503677051517]","[1.0028681802077175, 1.042788063352621]","[1.4526994913278346, 1.391782452238242]","[0.4646659928100519, 0.4583899192062571]","[0.7187739312125435, 0.7018042124133429]","[0.653908306071197, 0.6946600333315598]","[1.0028681802077175, 1.042788063352621]"
II.DGAR.00.BHZ,2010-04-14T01:58:31.54,2013-01-14T07:05:54.94,"[0.013670881397749524, 0.09555404469483997]","[0.44790061050762286, 0.4409175358548658]","[0.8932948970226775, 0.7890371863714731]","[0.41536339226539404, 0.5221327327957381]","[0.6263681325969237, 0.5989058781993466]","[0.4493789615103749, 0.40059229722067163]","[0.44790061050762286, 0.4409175358548658]"
II.DGAR.00.BHZ,2010-04-18T23:28:49.34,2012-01-04T19:03:52.85,"[-0.28241801366440605, -0.1364457106339903]","[0.16376078190236035, 0.22068207170043125]","[0.6142189067063712, 0.5687781037693415]","[0.40321911750254175, 0.26822448520131814]","[0.7693363837117612, 0.587940010292522]","[0.7250148820324993, 0.5983504459268923]","[0.16376078190236035, 0.22068207170043125]"
II.DGAR.00.BHZ,2010-04-26T04:43:25.12,2011-02-20T10:49:09.18,"[-0.4738941669628508, -0.37349480044168387]","[-0.03852000989415911, -0.023105567068756147]","[0.40341289705065986, 0.3284085492763845]","[0.37072974863935715, 0.5714093873260083]","[0.6096049486705671, 0.6949290755184842]","[0.55506255481851, 0.5130414414287762]","[-0.03852000989415911, -0.023105567068756147]"
